index,node,mc_el,mc_heat,g_max,h_max,eta,plant_type,heatarea,storage_capacity
p694,n5540,224.1488739332325,0.0,106.0,0.0,0.3817,conventional,,
p695,n5540,223.5362800284056,0.0,106.0,0.0,0.3828,conventional,,
p696,n5540,215.88140162210564,0.0,59.0,0.0,0.3971,conventional,,
p697,n8046,233.11150908133095,0.0,11.4,0.0,0.3663,conventional,,
p698,n3507,271.43939776923804,0.0,23.3,0.0,0.3124,conventional,,
p699,n3507,271.43939776923804,0.0,23.3,0.0,0.3124,conventional,,
p700,n3507,271.43939776923804,0.0,23.3,0.0,0.3124,conventional,,
p701,n7271,257.0999776560284,0.0,136.0,0.0,0.3306,conventional,,
p702,n3490,244.2569878527981,0.0,24.0,0.0,0.3488,conventional,,
p703,n3490,236.49787057565825,0.0,10.5,0.0,0.3608,conventional,,
p704,n7878,275.8484493777083,0.0,50.5,0.0,0.3072,conventional,,
p705,n7878,275.8484493777083,0.0,50.5,0.0,0.3072,conventional,,
p706,n4688,225.10258591769465,0.0,206.0,0.0,0.38,conventional,,
p707,n4652,225.10258591769465,0.0,66.3,0.0,0.38,conventional,,
p708,n5643,273.62542206575523,0.0,56.0,0.0,0.3098,conventional,,
p709,n4671,225.10258591769465,0.0,60.0,0.0,0.38,conventional,,
p710,n7907,226.63496931375465,0.0,18.5,0.0,0.3773,conventional,,
p711,n3312,267.1747231655792,0.0,46.0,0.0,0.3176,conventional,,
p712,n5695,239.28221224877183,0.0,30.0,0.0,0.3564,conventional,,
p713,n3324,236.49787057565825,0.0,19.0,0.0,0.3608,conventional,,
p714,n7653,19.2102454642476,0.0,15.0,0.0,0.3748,conventional,,
p715,n5645,20.243673851921272,0.0,160.0,0.0,0.3556666666666667,conventional,,
p716,n4598,19.35483870967742,0.0,85.0,0.0,0.372,conventional,,
p717,n4663,19.35483870967742,0.0,21.0,0.0,0.372,conventional,,
p718,n4663,20.78922040423484,0.0,60.0,0.0,0.3463333333333334,conventional,,
p719,n4663,20.567510950295176,0.0,95.0,0.0,0.3500666666666667,conventional,,
p720,n4663,20.43132803632236,0.0,170.0,0.0,0.3524,conventional,,
p721,n4664,20.243673851921272,0.0,303.0,34.0,0.3556666666666667,conventional,,
p722,n4664,20.217147135904156,0.0,303.0,34.0,0.3561333333333334,conventional,,
p723,n4585,19.2102454642476,0.0,15.0,0.0,0.3748,conventional,,
p724,n4550,19.330588867012704,0.0,23.5,0.0,0.3724666666666667,conventional,,
p725,n4550,20.845396641574983,0.0,45.0,0.0,0.3454,conventional,,
p726,n4550,19.2822710230316,0.0,56.0,0.0,0.3734,conventional,,
p727,n4585,20.70552147239264,0.0,59.0,0.0,0.3477333333333333,conventional,,
p728,n4585,20.217147135904156,0.0,101.0,0.0,0.3561333333333334,conventional,,
p729,n4585,19.526306273729887,0.0,225.0,150.0,0.3687333333333333,conventional,,
p730,n4676,19.2102454642476,0.0,15.0,0.0,0.3748,conventional,,
p731,n4623,20.567510950295176,0.0,15.5,0.0,0.3500666666666667,conventional,,
p732,n4623,20.567510950295176,0.0,19.2,0.0,0.3500666666666667,conventional,,
p733,n4623,20.567510950295176,0.0,15.5,0.0,0.3500666666666667,conventional,,
p734,n4623,20.485584218512894,0.0,10.4,0.0,0.3514666666666667,conventional,,
p735,n4623,20.458420155332444,0.0,33.6,0.0,0.3519333333333334,conventional,,
p736,n4497,19.751280175566933,0.0,8.7,0.0,0.3645333333333334,conventional,,
p737,n4503,19.600725952813065,0.0,14.0,0.0,0.3673333333333334,conventional,,
p738,n4497,19.35483870967742,0.0,20.0,0.0,0.372,conventional,,
p739,n3472,20.540129326740203,0.0,56.0,280.0,0.3505333333333333,conventional,,
p740,n6842,19.2102454642476,0.0,15.0,0.0,0.3748,conventional,,
p741,n5684,19.258202567760343,0.0,53.6,0.0,0.3738666666666667,conventional,,
p742,n4666,21.543985637342907,0.0,38.0,0.0,0.3342,conventional,,
p743,n4583,19.2102454642476,0.0,15.0,0.0,0.3748,conventional,,
p744,n4595,21.247294904583903,0.0,94.5,0.0,0.3388666666666667,conventional,,
p745,n4595,19.35483870967742,0.0,97.0,0.0,0.372,conventional,,
p746,n4595,19.35483870967742,0.0,97.0,0.0,0.372,conventional,,
p747,n8046,19.878520154610708,0.0,6.0,0.0,0.3622000000000001,conventional,,
p748,n7711,19.2102454642476,0.0,15.0,0.0,0.3748,conventional,,
p749,n4762,19.37914947066212,0.0,28.0,0.0,0.3715333333333334,conventional,,
p750,n5645,20.270270270270267,0.0,110.0,0.0,0.3552,conventional,,
p751,n4782,20.81727062451812,0.0,19.7,0.0,0.3458666666666666,conventional,,
p752,n4612,19.37914947066212,0.0,12.5,0.0,0.3715333333333334,conventional,,
p753,n3498,19.776597692730263,0.0,10.0,0.0,0.3640666666666667,conventional,,
p754,n5539,19.65065502183406,0.0,36.0,0.0,0.3664,conventional,,
p755,n4503,19.35483870967742,0.0,35.0,0.0,0.372,conventional,,
p756,n4749,20.08554956295332,0.0,34.0,0.0,0.3584666666666667,conventional,,
p757,n7682,19.35483870967742,0.0,9.9,0.0,0.372,conventional,,
p758,n3483,19.625658731600947,0.0,9.5,0.0,0.3668666666666667,conventional,,
p759,n4657,19.82742794198641,0.0,12.0,0.0,0.3631333333333334,conventional,,
p760,n5739,19.37914947066212,0.0,33.0,0.0,0.3715333333333334,conventional,,
p761,n7879,19.306399713979264,0.0,44.0,0.0,0.3729333333333333,conventional,,
p762,n5694,20.190689848569825,0.0,14.0,0.0,0.3566,conventional,,
p763,n3318,19.751280175566933,0.0,12.5,0.0,0.3645333333333334,conventional,,
p764,n4654,20.78922040423484,0.0,48.9,0.0,0.3463333333333334,conventional,,
p765,n4654,19.600725952813065,0.0,53.7,0.0,0.3673333333333334,conventional,,
p766,n3455,19.477006311992785,0.0,13.6,0.0,0.3696666666666667,conventional,,
p767,n4661,19.929876360952203,0.0,38.0,0.0,0.3612666666666667,conventional,,
p768,n4781,19.65065502183406,0.0,26.0,0.0,0.3664,conventional,,
p769,n4781,19.452449567723335,0.0,46.5,0.0,0.3701333333333334,conventional,,
p770,n5647,19.35483870967742,0.0,17.0,0.0,0.372,conventional,,
p771,n3486,19.37914947066212,0.0,11.0,0.0,0.3715333333333334,conventional,,
p772,n4556,19.40352137980597,0.0,23.3,0.0,0.3710666666666666,conventional,,
p773,n5697,19.625658731600947,0.0,24.0,0.0,0.3668666666666667,conventional,,
p774,n4592,22.06783816918676,0.0,14.7,0.0,0.3262666666666667,conventional,,
p775,n8028,19.981498612395928,0.0,14.6,0.0,0.3603333333333334,conventional,,
p776,n4768,19.477006311992785,0.0,22.5,0.0,0.3696666666666667,conventional,,
p777,n4596,19.65065502183406,0.0,37.5,0.0,0.3664,conventional,,
p778,n4677,20.059435364041605,0.0,12.5,0.0,0.3589333333333333,conventional,,
p779,n4677,19.37914947066212,0.0,17.1,0.0,0.3715333333333334,conventional,,
p780,n7282,19.40352137980597,0.0,33.4,0.0,0.3710666666666666,conventional,,
p781,n3305,20.007410151908115,0.0,25.5,0.0,0.3598666666666666,conventional,,
p782,n4688,20.08554956295332,0.0,12.6,0.0,0.3584666666666667,conventional,,
p783,n4641,19.67571506649663,0.0,16.0,0.0,0.3659333333333333,conventional,,
p784,n4742,19.981498612395928,0.0,14.7,0.0,0.3603333333333334,conventional,,
p785,n4651,19.67571506649663,0.0,45.1,0.0,0.3659333333333333,conventional,,
p786,n4638,20.059435364041605,0.0,13.5,0.0,0.3589333333333333,conventional,,
p787,n4638,19.575856443719413,0.0,13.8,0.0,0.3678,conventional,,
p788,n4638,20.217147135904156,0.0,1.5,0.0,0.3561333333333334,conventional,,
p789,n4638,19.67571506649663,0.0,2.8,0.0,0.3659333333333333,conventional,,
p790,n4638,20.217147135904156,0.0,1.5,0.0,0.3561333333333334,conventional,,
p791,n4556,19.501625135427947,0.0,15.7,0.0,0.3692000000000001,conventional,,
p792,n4497,19.477006311992785,0.0,16.3,0.0,0.3696666666666667,conventional,,
p793,n4497,19.427954668105773,0.0,16.3,0.0,0.3706,conventional,,
p794,n3472,19.8019801980198,0.0,12.0,0.0,0.3636,conventional,,
p795,n4586,20.458420155332444,0.0,28.0,0.0,0.3519333333333334,conventional,,
p796,n4497,19.477006311992785,0.0,25.4,0.0,0.3696666666666667,conventional,,
p797,n4506,19.477006311992785,0.0,29.2,0.0,0.3696666666666667,conventional,,
p798,n4506,19.452449567723335,0.0,29.2,0.0,0.3701333333333334,conventional,,
p799,n4619,19.37914947066212,0.0,15.6,0.0,0.3715333333333334,conventional,,
p800,n7798,19.477006311992785,0.0,8.7,0.0,0.3696666666666667,conventional,,
p801,n7798,19.37914947066212,0.0,22.1,0.0,0.3715333333333334,conventional,,
p802,n7798,19.306399713979264,0.0,8.1,0.0,0.3729333333333333,conventional,,
p803,n7798,19.306399713979264,0.0,5.8,0.0,0.3729333333333333,conventional,,
p804,n7653,19.625658731600947,0.0,11.6,0.0,0.3668666666666667,conventional,,
p805,n4760,19.70083910981393,0.0,18.0,0.0,0.3654666666666667,conventional,,
p806,n4662,19.852941176470587,0.0,40.4,0.0,0.3626666666666667,conventional,,
p807,n4662,19.452449567723335,0.0,21.1,0.0,0.3701333333333334,conventional,,
p808,n7274,20.32367331576966,0.0,10.4,0.0,0.3542666666666667,conventional,,
p809,n4606,19.625658731600947,0.0,15.0,0.0,0.3668666666666667,conventional,,
p810,n4534,19.55104996379435,0.0,2.5,0.0,0.3682666666666667,conventional,,
p811,n4534,19.37914947066212,0.0,14.5,0.0,0.3715333333333334,conventional,,
p812,n3304,19.904165130851457,0.0,9.0,0.0,0.3617333333333333,conventional,,
p813,n5542,19.37914947066212,0.0,17.0,0.0,0.3715333333333334,conventional,,
p814,n4546,19.37914947066212,0.0,30.0,0.0,0.3715333333333334,conventional,,
p815,n4845,19.67571506649663,0.0,16.0,0.0,0.3659333333333333,conventional,,
p816,n4512,20.059435364041605,0.0,54.0,0.0,0.3589333333333333,conventional,,
p817,n5541,19.330588867012704,0.0,28.9,0.0,0.3724666666666667,conventional,,
p818,n4777,19.751280175566933,0.0,24.4,0.0,0.3645333333333334,conventional,,
p819,n4547,19.2822710230316,0.0,18.7,0.0,0.3734,conventional,,
p820,n4503,19.40352137980597,0.0,24.0,0.0,0.3710666666666666,conventional,,
p821,n3507,19.37914947066212,0.0,19.5,0.0,0.3715333333333334,conventional,,
p822,n3314,19.8019801980198,0.0,18.0,0.0,0.3636,conventional,,
p823,n3314,20.007410151908115,0.0,22.0,0.0,0.3598666666666666,conventional,,
p824,n4625,19.70083910981393,0.0,24.0,0.0,0.3654666666666667,conventional,,
p825,n4619,19.258202567760343,0.0,10.5,0.0,0.3738666666666667,conventional,,
p826,n4648,20.217147135904156,0.0,30.0,0.0,0.3561333333333334,conventional,,
p827,n7745,20.007410151908115,0.0,8.7,0.0,0.3598666666666666,conventional,,
p828,n7745,19.65065502183406,0.0,12.0,0.0,0.3664,conventional,,
p829,n4783,19.427954668105773,0.0,12.1,0.0,0.3706,conventional,,
p830,n7798,20.190689848569825,0.0,5.6,0.0,0.3566,conventional,,
p831,n7798,20.485584218512894,0.0,2.8,0.0,0.3514666666666667,conventional,,
p832,n4778,19.981498612395928,0.0,33.4,0.0,0.3603333333333334,conventional,,
p833,n7711,19.526306273729887,0.0,42.0,0.0,0.3687333333333333,conventional,,
p834,n3303,7.2,0.0,17.196,0.1752,1.0,conventional,,
p835,n3304,7.2,0.0,62.527400000000014,0.381,1.0,conventional,,
p836,n3305,7.2,0.0,17.072,0.0,1.0,conventional,,
p837,n3306,7.2,0.0,18.008999999999997,0.0,1.0,conventional,,
p838,n3307,7.2,0.0,7.641800000000001,0.0,1.0,conventional,,
p839,n3308,7.2,0.0,5.444000000000001,0.0,1.0,conventional,,
p840,n3309,7.2,0.0,13.746999999999998,0.1,1.0,conventional,,
p841,n3310,7.2,0.0,24.815800000000003,0.0,1.0,conventional,,
p842,n3311,7.2,0.0,3.3039,0.0,1.0,conventional,,
p843,n3312,7.2,0.0,38.23039999999999,0.0,1.0,conventional,,
p844,n3313,7.2,0.0,8.585,0.0,1.0,conventional,,
p845,n3314,7.2,0.0,16.128000000000004,0.0,1.0,conventional,,
p846,n3315,7.2,0.0,40.25679999999999,0.0,1.0,conventional,,
p847,n3316,7.2,0.0,12.71,0.09,1.0,conventional,,
p848,n3317,7.2,0.0,17.4473,0.0,1.0,conventional,,
p849,n3318,7.2,0.0,83.08695999999999,0.6519999999999999,1.0,conventional,,
p850,n3319,7.2,0.0,18.3545,0.0,1.0,conventional,,
p851,n3320,7.2,0.0,20.11,0.0,1.0,conventional,,
p852,n3321,7.2,0.0,18.7721,0.0,1.0,conventional,,
p853,n3322,7.2,0.0,32.153099999999995,0.0,1.0,conventional,,
p854,n3323,7.2,0.0,8.361999999999998,0.0,1.0,conventional,,
p855,n3324,7.2,0.0,42.1181,0.075,1.0,conventional,,
p857,n3454,7.2,0.0,7.669,0.0,1.0,conventional,,
p858,n3455,7.2,0.0,9.5857,0.0,1.0,conventional,,
p860,n3457,7.2,0.0,41.2425,0.0,1.0,conventional,,
p861,n3458,7.2,0.0,2.377,0.0,1.0,conventional,,
p863,n3460,7.2,0.0,1.022,0.0,1.0,conventional,,
p864,n3461,7.2,0.0,4.393,0.0,1.0,conventional,,
p865,n3462,7.2,0.0,8.838,0.0,1.0,conventional,,
p866,n3463,7.2,0.0,23.40600000000001,0.0,1.0,conventional,,
p867,n3464,7.2,0.0,4.5813,0.0,1.0,conventional,,
p869,n3466,7.2,0.0,1.1435,0.0,1.0,conventional,,
p871,n3468,7.2,0.0,20.683,0.0,1.0,conventional,,
p872,n3469,7.2,0.0,9.3745,0.0,1.0,conventional,,
p873,n3470,7.2,0.0,14.4245,0.0,1.0,conventional,,
p874,n3471,7.2,0.0,14.1027,0.0,1.0,conventional,,
p875,n3472,7.2,0.0,28.7921,0.0,1.0,conventional,,
p876,n3473,7.2,0.0,14.348,0.0,1.0,conventional,,
p877,n3474,7.2,0.0,10.9077,0.0,1.0,conventional,,
p878,n3475,7.2,0.0,4.673400000000001,0.0,1.0,conventional,,
p879,n3476,7.2,0.0,24.113200000000003,0.0,1.0,conventional,,
p880,n3477,7.2,0.0,48.6795,0.0526,1.0,conventional,,
p881,n3478,7.2,0.0,18.2785,0.0,1.0,conventional,,
p882,n3479,7.2,0.0,1.951,0.0,1.0,conventional,,
p883,n3480,7.2,0.0,2.5253,0.0,1.0,conventional,,
p884,n3481,7.2,0.0,2.6367,0.0,1.0,conventional,,
p885,n3482,7.2,0.0,11.461,0.0,1.0,conventional,,
p886,n3483,7.2,0.0,1.7334999999999998,0.0,1.0,conventional,,
p887,n3484,7.2,0.0,1.4402,0.02,1.0,conventional,,
p888,n3485,7.2,0.0,39.2638,0.09,1.0,conventional,,
p889,n3486,7.2,0.0,8.388000000000002,0.0,1.0,conventional,,
p890,n3487,7.2,0.0,1.286,0.0,1.0,conventional,,
p891,n3488,7.2,0.0,22.044000000000004,0.0,1.0,conventional,,
p892,n3489,7.2,0.0,55.80730000000001,0.0,1.0,conventional,,
p893,n3490,7.2,0.0,18.9773,0.0,1.0,conventional,,
p894,n3491,7.2,0.0,6.994400000000001,0.0,1.0,conventional,,
p895,n3492,7.2,0.0,25.871,0.0896,1.0,conventional,,
p896,n3493,7.2,0.0,12.882300000000004,0.0,1.0,conventional,,
p897,n3494,7.2,0.0,6.329000000000001,0.0,1.0,conventional,,
p898,n3495,7.2,0.0,9.4803,0.0,1.0,conventional,,
p899,n3496,7.2,0.0,81.55949999999999,0.208,1.0,conventional,,
p900,n3497,7.2,0.0,22.512,0.0,1.0,conventional,,
p901,n3498,7.2,0.0,9.9439,0.0,1.0,conventional,,
p902,n3499,7.2,0.0,5.0311,0.0,1.0,conventional,,
p903,n3500,7.2,0.0,18.73626,0.0,1.0,conventional,,
p904,n3501,7.2,0.0,67.3022,0.1,1.0,conventional,,
p905,n3502,7.2,0.0,15.72,0.09,1.0,conventional,,
p906,n3503,7.2,0.0,2.3625,0.0,1.0,conventional,,
p907,n3504,7.2,0.0,12.0859,0.0,1.0,conventional,,
p908,n3505,7.2,0.0,4.815499999999999,0.0,1.0,conventional,,
p909,n3507,7.2,0.0,2.6213,0.0,1.0,conventional,,
p911,n4496,7.2,0.0,7.683000000000001,0.0,1.0,conventional,,
p912,n4497,7.2,0.0,10.564,0.0,1.0,conventional,,
p914,n4499,7.2,0.0,15.433500000000002,0.0,1.0,conventional,,
p915,n4500,7.2,0.0,41.264500000000005,0.09,1.0,conventional,,
p916,n4501,7.2,0.0,1.772,0.0,1.0,conventional,,
p917,n4502,7.2,0.0,26.371420000000004,0.0,1.0,conventional,,
p918,n4503,7.2,0.0,20.722,0.0,1.0,conventional,,
p919,n4504,7.2,0.0,11.0152,0.0,1.0,conventional,,
p920,n4505,7.2,0.0,13.05306,0.0,1.0,conventional,,
p921,n4506,7.2,0.0,4.501,0.0,1.0,conventional,,
p922,n4507,7.2,0.0,7.921,0.0,1.0,conventional,,
p923,n4508,7.2,0.0,8.6856,0.0,1.0,conventional,,
p924,n4509,7.2,0.0,68.7082,0.18,1.0,conventional,,
p925,n4510,7.2,0.0,70.41196000000001,0.18,1.0,conventional,,
p926,n4511,7.2,0.0,28.96550000000001,0.0,1.0,conventional,,
p927,n4512,7.2,0.0,25.656,0.0,1.0,conventional,,
p928,n4513,7.2,0.0,2.005,0.0,1.0,conventional,,
p929,n4514,7.2,0.0,9.151,0.0,1.0,conventional,,
p931,n4516,7.2,0.0,25.039,0.0,1.0,conventional,,
p932,n4517,7.2,0.0,22.296,0.0,1.0,conventional,,
p933,n4518,7.2,0.0,1.7879999999999998,0.42,1.0,conventional,,
p934,n4519,7.2,0.0,17.9945,0.085,1.0,conventional,,
p935,n4520,7.2,0.0,1.8452,0.0,1.0,conventional,,
p936,n4521,7.2,0.0,4.062,0.0,1.0,conventional,,
p937,n4522,7.2,0.0,11.879499999999998,0.0,1.0,conventional,,
p938,n4523,7.2,0.0,15.5073,0.0,1.0,conventional,,
p939,n4524,7.2,0.0,1.299,0.0,1.0,conventional,,
p940,n4525,7.2,0.0,3.135,0.0,1.0,conventional,,
p941,n4526,7.2,0.0,5.532,0.094,1.0,conventional,,
p942,n4527,7.2,0.0,16.613500000000002,0.8892,1.0,conventional,,
p943,n4528,7.2,0.0,8.325000000000001,0.0,1.0,conventional,,
p944,n4529,7.2,0.0,7.343,0.0,1.0,conventional,,
p945,n4530,7.2,0.0,18.667,0.0,1.0,conventional,,
p946,n4531,7.2,0.0,1.329,0.0,1.0,conventional,,
p947,n4532,7.2,0.0,15.273,0.08,1.0,conventional,,
p948,n4533,7.2,0.0,5.421000000000001,0.0,1.0,conventional,,
p950,n4535,7.2,0.0,1.31,0.0,1.0,conventional,,
p951,n4536,7.2,0.0,40.766000000000005,0.0,1.0,conventional,,
p952,n4537,7.2,0.0,9.860600000000002,0.0,1.0,conventional,,
p953,n4538,7.2,0.0,41.90299999999999,0.0,1.0,conventional,,
p954,n4539,7.2,0.0,4.762,0.0,1.0,conventional,,
p955,n4540,7.2,0.0,2.8599,0.0,1.0,conventional,,
p956,n4541,7.2,0.0,20.58,0.0,1.0,conventional,,
p957,n4542,7.2,0.0,3.814,0.0,1.0,conventional,,
p959,n4544,7.2,0.0,32.8053,0.0,1.0,conventional,,
p960,n4545,7.2,0.0,15.758,0.0,1.0,conventional,,
p961,n4547,7.2,0.0,4.752000000000001,0.0,1.0,conventional,,
p962,n4548,7.2,0.0,1.258,0.0,1.0,conventional,,
p963,n4549,7.2,0.0,19.1489,0.0,1.0,conventional,,
p964,n4550,7.2,0.0,10.80085,0.0,1.0,conventional,,
p965,n4551,7.2,0.0,10.331,0.0,1.0,conventional,,
p966,n4552,7.2,0.0,1.5934,0.0,1.0,conventional,,
p967,n4553,7.2,0.0,13.06852,0.0,1.0,conventional,,
p968,n4554,7.2,0.0,6.8500000000000005,0.0,1.0,conventional,,
p969,n4555,7.2,0.0,2.587,0.0,1.0,conventional,,
p970,n4556,7.2,0.0,10.974,0.0,1.0,conventional,,
p971,n4557,7.2,0.0,16.7373,0.0,1.0,conventional,,
p972,n4558,7.2,0.0,10.538,0.09,1.0,conventional,,
p973,n4559,7.2,0.0,2.209,0.0,1.0,conventional,,
p974,n4560,7.2,0.0,8.037999999999998,0.0,1.0,conventional,,
p975,n4561,7.2,0.0,13.99575,0.0,1.0,conventional,,
p976,n4562,7.2,0.0,8.383,0.0,1.0,conventional,,
p977,n4575,7.2,0.0,8.509,0.0,1.0,conventional,,
p978,n4576,7.2,0.0,4.0617,0.0,1.0,conventional,,
p979,n4577,7.2,0.0,3.019,0.0,1.0,conventional,,
p980,n4579,7.2,0.0,8.2329,0.0,1.0,conventional,,
p981,n4580,7.2,0.0,1.5063,0.0,1.0,conventional,,
p982,n4583,7.2,0.0,8.078,0.0,1.0,conventional,,
p983,n4584,7.2,0.0,7.517,0.0,1.0,conventional,,
p984,n4585,7.2,0.0,1.05,0.0,1.0,conventional,,
p985,n4586,7.2,0.0,3.491,0.0,1.0,conventional,,
p987,n4588,7.2,0.0,2.472,0.0,1.0,conventional,,
p988,n4589,7.2,0.0,5.622999999999999,0.0,1.0,conventional,,
p989,n4590,7.2,0.0,41.102,0.09,1.0,conventional,,
p990,n4591,7.2,0.0,6.2735,0.0,1.0,conventional,,
p991,n4592,7.2,0.0,24.3825,0.0,1.0,conventional,,
p992,n4593,7.2,0.0,8.8695,0.0,1.0,conventional,,
p993,n4594,7.2,0.0,11.006999999999998,0.462,1.0,conventional,,
p994,n4595,7.2,0.0,13.71,0.0,1.0,conventional,,
p995,n4596,7.2,0.0,20.575,0.0,1.0,conventional,,
p996,n4597,7.2,0.0,2.66004,0.0,1.0,conventional,,
p999,n4600,7.2,0.0,5.962300000000001,0.0,1.0,conventional,,
p1000,n4601,7.2,0.0,10.718000000000002,0.0,1.0,conventional,,
p1001,n4602,7.2,0.0,2.477,0.0,1.0,conventional,,
p1002,n4603,7.2,0.0,4.867800000000001,0.0,1.0,conventional,,
p1003,n4604,7.2,0.0,10.29245,0.093,1.0,conventional,,
p1004,n4605,7.2,0.0,6.389000000000001,0.0,1.0,conventional,,
p1006,n4607,7.2,0.0,9.580800000000002,0.084,1.0,conventional,,
p1007,n4608,7.2,0.0,1.8556,0.0,1.0,conventional,,
p1008,n4609,7.2,0.0,2.61,0.0,1.0,conventional,,
p1009,n4610,7.2,0.0,12.711,0.0,1.0,conventional,,
p1010,n4611,7.2,0.0,15.148499999999997,0.0,1.0,conventional,,
p1011,n4612,7.2,0.0,13.9925,0.0,1.0,conventional,,
p1012,n4613,7.2,0.0,4.579,0.0,1.0,conventional,,
p1013,n4614,7.2,0.0,2.764,0.0,1.0,conventional,,
p1014,n4616,7.2,0.0,3.145,0.0,1.0,conventional,,
p1015,n4617,7.2,0.0,1.738,0.0,1.0,conventional,,
p1016,n4618,7.2,0.0,11.6005,0.0,1.0,conventional,,
p1017,n4619,7.2,0.0,24.81600000000001,0.0,1.0,conventional,,
p1018,n4620,7.2,0.0,1.594,0.0,1.0,conventional,,
p1019,n4621,7.2,0.0,26.322,0.0,1.0,conventional,,
p1021,n4623,7.2,0.0,1.45,0.0,1.0,conventional,,
p1022,n4624,7.2,0.0,1.253,0.0,1.0,conventional,,
p1023,n4625,7.2,0.0,2.158,0.0,1.0,conventional,,
p1024,n4626,7.2,0.0,1.94102,0.0,1.0,conventional,,
p1025,n4627,7.2,0.0,3.638,0.0,1.0,conventional,,
p1027,n4631,7.2,0.0,6.044,0.0,1.0,conventional,,
p1028,n4632,7.2,0.0,1.432,0.0,1.0,conventional,,
p1029,n4633,7.2,0.0,3.4319000000000006,0.0,1.0,conventional,,
p1034,n4640,7.2,0.0,26.689000000000004,0.0,1.0,conventional,,
p1035,n4641,7.2,0.0,6.218,0.0,1.0,conventional,,
p1036,n4642,7.2,0.0,8.3755,0.09,1.0,conventional,,
p1038,n4644,7.2,0.0,2.574,0.0,1.0,conventional,,
p1039,n4645,7.2,0.0,6.345000000000001,0.0,1.0,conventional,,
p1040,n4646,7.2,0.0,1.21,0.0,1.0,conventional,,
p1041,n4647,7.2,0.0,6.197,0.0,1.0,conventional,,
p1043,n4649,7.2,0.0,1.26,0.0,1.0,conventional,,
p1045,n4651,7.2,0.0,1.0359,0.0,1.0,conventional,,
p1047,n4653,7.2,0.0,2.4960000000000004,0.0,1.0,conventional,,
p1048,n4654,7.2,0.0,1.847,0.0,1.0,conventional,,
p1049,n4655,7.2,0.0,6.108499999999999,0.0,1.0,conventional,,
p1052,n4658,7.2,0.0,2.2895000000000003,0.0,1.0,conventional,,
p1054,n4660,7.2,0.0,3.329,0.0,1.0,conventional,,
p1055,n4661,7.2,0.0,1.5870000000000002,0.0,1.0,conventional,,
p1056,n4663,7.2,0.0,8.249,0.0,1.0,conventional,,
p1057,n4664,7.2,0.0,1.15,0.0,1.0,conventional,,
p1058,n4665,7.2,0.0,5.913,0.0,1.0,conventional,,
p1059,n4666,7.2,0.0,3.45,0.0,1.0,conventional,,
p1060,n4667,7.2,0.0,2.403,0.0,1.0,conventional,,
p1062,n4670,7.2,0.0,1.15,0.0,1.0,conventional,,
p1063,n4671,7.2,0.0,1.5100000000000002,0.0,1.0,conventional,,
p1064,n4672,7.2,0.0,1.5,0.0,1.0,conventional,,
p1066,n4674,7.2,0.0,44.00899999999999,0.085,1.0,conventional,,
p1067,n4676,7.2,0.0,22.666,0.0,1.0,conventional,,
p1071,n4681,7.2,0.0,2.96,0.0,1.0,conventional,,
p1072,n4682,7.2,0.0,1.87,0.0,1.0,conventional,,
p1074,n4685,7.2,0.0,5.265,0.0,1.0,conventional,,
p1075,n4686,7.2,0.0,20.0,0.0,1.0,conventional,,
p1077,n4688,7.2,0.0,5.086999999999999,0.075,1.0,conventional,,
p1079,n4691,7.2,0.0,22.105000000000008,0.0,1.0,conventional,,
p1080,n4692,7.2,0.0,1.02,0.0,1.0,conventional,,
p1081,n4693,7.2,0.0,20.006,0.0,1.0,conventional,,
p1082,n4694,7.2,0.0,42.7855,0.0,1.0,conventional,,
p1083,n4695,7.2,0.0,23.741,0.0,1.0,conventional,,
p1085,n4697,7.2,0.0,9.535,0.0,1.0,conventional,,
p1086,n4698,7.2,0.0,19.5649,0.085,1.0,conventional,,
p1087,n4699,7.2,0.0,14.2467,0.0,1.0,conventional,,
p1089,n4701,7.2,0.0,16.723000000000003,0.0,1.0,conventional,,
p1090,n4702,7.2,0.0,5.152999999999999,0.0,1.0,conventional,,
p1091,n4703,7.2,0.0,6.067,0.0,1.0,conventional,,
p1092,n4704,7.2,0.0,1.227,0.0,1.0,conventional,,
p1093,n4705,7.2,0.0,1.73,0.0,1.0,conventional,,
p1094,n4706,7.2,0.0,1.5375,0.0,1.0,conventional,,
p1095,n4707,7.2,0.0,12.785000000000002,0.0,1.0,conventional,,
p1097,n4710,7.2,0.0,2.5354,0.0,1.0,conventional,,
p1099,n4712,7.2,0.0,16.235999999999997,0.0,1.0,conventional,,
p1100,n4713,7.2,0.0,4.287100000000001,0.0,1.0,conventional,,
p1101,n4714,7.2,0.0,42.054,0.0,1.0,conventional,,
p1102,n4715,7.2,0.0,30.8638,0.0,1.0,conventional,,
p1103,n4716,7.2,0.0,14.1787,0.0,1.0,conventional,,
p1109,n4723,7.2,0.0,4.745,0.0,1.0,conventional,,
p1110,n4725,7.2,0.0,9.822,0.0,1.0,conventional,,
p1111,n4726,7.2,0.0,7.1373,0.0,1.0,conventional,,
p1112,n4727,7.2,0.0,3.265,0.0,1.0,conventional,,
p1113,n4728,7.2,0.0,8.222,0.0,1.0,conventional,,
p1114,n4729,7.2,0.0,8.3632,0.0,1.0,conventional,,
p1115,n4730,7.2,0.0,18.4835,0.0,1.0,conventional,,
