index,timestep,node,demand_el
6826,t0012,n3491,88.82997680781806
6827,t0012,n3492,148.49348580959148
6828,t0012,n3493,46.388532744636194
6829,t0012,n3494,131.83331597292843
6830,t0012,n3495,80.92566377378309
6831,t0012,n3496,225.18106281791103
6832,t0012,n3497,83.85426680929714
6833,t0012,n3498,108.68165072998922
6834,t0012,n3499,19.525934972953145
6835,t0012,n3500,201.93818274559868
6836,t0012,n3501,146.22745854623983
6837,t0012,n3502,39.05186994590629
6838,t0012,n3503,90.1068861583941
6823,t0012,n3488,453.1694489665436
6822,t0012,n3487,97.29163056241534
6821,t0012,n3486,247.50498861238728
6820,t0012,n3485,46.388532744636194
6804,t0012,n3469,194.02817883509127
6805,t0012,n3470,173.63045922789567
6806,t0012,n3471,109.88860062292586
6807,t0012,n3472,260.83305090644194
6808,t0012,n3473,119.24588481605772
6809,t0012,n3474,248.11353201309973
6810,t0012,n3475,260.3650531071242
6840,t0012,n3505,34.50047251654352
6811,t0012,n3476,189.96800561183647
6813,t0012,n3478,165.56715404430432
6814,t0012,n3479,235.39155010613655
6815,t0012,n3480,90.1068861583941
6816,t0012,n3481,192.38068692966965
6817,t0012,n3482,97.29163056241534
6818,t0012,n3483,317.8953503681212
6819,t0012,n3484,90.1068861583941
6812,t0012,n3477,83.12132304024563
6917,t0012,n4561,335.9633836585982
6765,t0012,n3303,85.80964996146506
6919,t0012,n4569,0.0
7017,t0012,n4674,128.7591349044809
7018,t0012,n4675,197.86190062808828
7019,t0012,n4676,25.72183165520485
7020,t0012,n4677,51.4436633104097
7021,t0012,n4678,31.86294895087581
7022,t0012,n4679,63.72589790175163
7023,t0012,n4680,24.0470517367318
7024,t0012,n4681,170.8334214544309
7025,t0012,n4682,173.94497176366568
7026,t0012,n4683,46.888585934210354
7027,t0012,n4684,93.77717186842072
7028,t0012,n4685,46.888585934210354
7029,t0012,n4686,37.273086793672135
7030,t0012,n4687,74.54617358734427
7031,t0012,n4688,284.3702960283378
7016,t0012,n4673,34.52282391606839
7072,t0012,n4729,159.94454200634914
7015,t0012,n4672,17.261411958034195
7013,t0012,n4670,17.261411958034195
6998,t0012,n4655,152.47096304193636
6999,t0012,n4656,39.28734888460737
7000,t0012,n4657,78.57469776921474
7001,t0012,n4658,368.42963986796303
7002,t0012,n4659,776.6472276241753
7003,t0012,n4660,144.1508415674461
7004,t0012,n4661,324.1832762164468
7005,t0012,n4662,39.02025716925012
7006,t0012,n4663,342.5190508090764
7007,t0012,n4664,152.47096304193636
7008,t0012,n4665,48.9759953750028
7009,t0012,n4666,78.04051433850024
7010,t0012,n4667,183.70852948376933
7011,t0012,n4668,177.97836441190125
7012,t0012,n4669,34.52282391606839
7014,t0012,n4671,34.52282391606839
7033,t0012,n4690,34.52282391606839
7034,t0012,n4691,332.86954424088503
7035,t0012,n4692,62.58635547210245
7056,t0012,n4713,233.06885575798924
7057,t0012,n4714,212.076592065353
7058,t0012,n4715,133.4814916649009
7059,t0012,n4716,130.8859960177075
7060,t0012,n4717,36.91850693149938
7061,t0012,n4718,73.83701386299876
7062,t0012,n4719,43.78177727488392
7063,t0012,n4720,472.18754154699695
7064,t0012,n4721,68.90883504090519
7065,t0012,n4722,145.069435525193
7066,t0012,n4723,194.65207906450067
7067,t0012,n4724,236.59913355893565
7068,t0012,n4725,191.8689123429907
7069,t0012,n4726,421.7687880334549
7070,t0012,n4727,77.318067068649
7055,t0012,n4712,87.56355454976784
7054,t0012,n4711,69.00094503308704
7053,t0012,n4710,69.00094503308704
7052,t0012,n4709,70.61716435283769
7036,t0012,n4693,125.17271094420492
7037,t0012,n4694,297.2539152438445
7038,t0012,n4695,117.882022004591
7039,t0012,n4696,41.16142535757458
7040,t0012,n4697,82.32285071514916
7041,t0012,n4698,67.73832614710759
7042,t0012,n4699,250.7400020405596
6997,t0012,n4654,503.8029644245465
7043,t0012,n4700,31.942361712114817
7045,t0012,n4702,44.97260510408452
7046,t0012,n4703,89.94521020816904
7047,t0012,n4704,31.942361712114817
7048,t0012,n4705,63.884723424229634
7049,t0012,n4706,106.83911846403775
7050,t0012,n4707,82.32285071514916
7051,t0012,n4708,87.56355454976784
7044,t0012,n4701,63.884723424229634
6996,t0012,n4653,78.57469776921474
7032,t0012,n4689,17.261411958034195
6994,t0012,n4651,79.88774010901304
6940,t0012,n4597,178.7116338152277
6941,t0012,n4598,22.332506412040857
6942,t0012,n4599,13.365965493225318
6943,t0012,n4600,13.616080759751451
6944,t0012,n4601,13.616080759751451
6945,t0012,n4602,27.232161519502903
6946,t0012,n4603,71.44650510263614
6947,t0012,n4604,135.39695670132136
6948,t0012,n4605,72.71965338922625
6949,t0012,n4606,112.02866760928516
6950,t0012,n4607,140.7507609790269
6951,t0012,n4608,23.35493273032637
6952,t0012,n4609,264.95603746985967
6953,t0012,n4610,155.3182127560381
6954,t0012,n4611,100.85552370435366
6939,t0012,n4596,0.0
6938,t0012,n4595,0.0
6937,t0012,n4594,16.299683456608157
6936,t0012,n4593,0.0
6995,t0012,n4652,39.28734888460737
6921,t0012,n4576,52.20065699542398
6922,t0012,n4577,8.06747218819348
6923,t0012,n4579,56.29997149523436
6924,t0012,n4580,13.365965493225318
6925,t0012,n4581,26.731930986450635
6926,t0012,n4583,0.0
6955,t0012,n4612,147.70307083924894
6927,t0012,n4584,0.0
6929,t0012,n4586,0.0
6930,t0012,n4587,31.13270714635715
6931,t0012,n4588,62.2654142927143
6932,t0012,n4589,0.0
6933,t0012,n4590,0.0
6934,t0012,n4591,0.0
6935,t0012,n4592,126.80378780060344
6928,t0012,n4585,0.0
6956,t0012,n4613,82.94685628412675
6920,t0012,n4575,61.01189458949282
6958,t0012,n4615,186.21388004307948
6979,t0012,n4636,80.11414842969398
6980,t0012,n4637,59.80598888632934
6981,t0012,n4638,47.53873489438693
6982,t0012,n4639,95.07746978877384
6983,t0012,n4640,164.08444005742138
6957,t0012,n4614,28.5486301446803
6985,t0012,n4642,50.31140299875575
6986,t0012,n4643,100.62280599751148
6987,t0012,n4644,32.69802599106042
6988,t0012,n4645,65.39605198212084
6989,t0012,n4646,64.37956745224045
6990,t0012,n4647,223.73392536041777
6991,t0012,n4648,72.10990641734969
6992,t0012,n4649,306.2252770077721
6993,t0012,n4650,39.94387005450652
6978,t0012,n4635,59.80598888632934
6977,t0012,n4634,59.80598888632934
6984,t0012,n4641,100.62280599751148
6975,t0012,n4632,143.73300042570267
6976,t0012,n4633,29.90299444316467
6960,t0012,n4617,74.08359649330365
6961,t0012,n4618,204.89620046767172
6962,t0012,n4619,290.8625935650681
6963,t0012,n4620,138.98262809667256
6964,t0012,n4621,184.9429079148424
6965,t0012,n4622,29.90299444316467
6966,t0012,n4623,59.80598888632934
6959,t0012,n4616,160.83312686688657
6968,t0012,n4625,167.6046524369578
6969,t0012,n4626,200.26384172495116
6970,t0012,n4627,71.26936281432802
6971,t0012,n4628,64.55311408980849
6972,t0012,n4629,32.276557044904244
6973,t0012,n4630,64.55311408980849
6974,t0012,n4631,80.11414842969398
6967,t0012,n4624,64.55311408980849
7786,t0013,n5554,35.568738302336484
7787,t0013,n5555,35.568738302336484
7788,t0013,n5556,59.091973484153705
7789,t0013,n5557,0.0
7790,t0013,n5559,0.0
7791,t0013,n5572,0.0
7792,t0013,n5579,0.0
7796,t0013,n5597,52.0145457787156
7794,t0013,n5592,38.78056658395906
7795,t0013,n5596,38.78056658395906
7797,t0013,n5598,35.568738302336484
7798,t0013,n5599,109.26212754199906
7799,t0013,n5602,0.0
7800,t0013,n5606,0.0
7793,t0013,n5591,19.39028329197953
7785,t0013,n5553,16.96516934106214
7767,t0013,n5534,160.22238574928917
7783,t0013,n5551,29.292308256835813
7801,t0013,n5643,22.47824020247
7768,t0013,n5535,29.292308256835813
7769,t0013,n5536,41.30954754049783
7770,t0013,n5537,9.492913768651082
7771,t0013,n5538,18.985827537302164
7772,t0013,n5539,752.385802583098
7773,t0013,n5540,16.96516934106214
7784,t0013,n5552,58.58461651367163
7774,t0013,n5541,33.93033868212428
7776,t0013,n5543,8.239794497984843
7777,t0013,n5544,16.479588995969685
7778,t0013,n5545,32.95917799193937
7779,t0013,n5546,16.479588995969685
7780,t0013,n5547,32.95917799193937
7781,t0013,n5549,109.7269736241398
7782,t0013,n5550,38.78056658395906
7775,t0013,n5542,117.31628577882655
7802,t0013,n5644,0.0
7820,t0013,n5663,88.89861313594082
7804,t0013,n5646,0.0
7825,t0013,n5668,18.84509489314328
7826,t0013,n5669,14.19490425537817
7827,t0013,n5670,28.38980851075634
7828,t0013,n5671,28.38980851075634
7829,t0013,n5672,9.42254744657164
7830,t0013,n5673,48.637905903004594
7831,t0013,n5674,24.713604119071583
7832,t0013,n5675,49.42720823814317
7833,t0013,n5676,166.19389339125004
7834,t0013,n5677,1508.6695718324293
7835,t0013,n5678,47.69192801219083
7836,t0013,n5679,95.38385602438166
7837,t0013,n5680,24.713604119071583
7838,t0013,n5681,49.42720823814317
7839,t0013,n5682,90.73681135280673
7824,t0013,n5667,75.75773799376864
7803,t0013,n5645,0.0
7823,t0013,n5666,30.691299170332112
7821,t0013,n5664,85.77463380568005
7805,t0013,n5647,0.0
7806,t0013,n5648,99.38273398802014
7807,t0013,n5649,33.856082550991445
7808,t0013,n5650,121.49433546975884
7809,t0013,n5651,38.69925592628621
7810,t0013,n5653,17.391821180466707
7811,t0013,n5654,34.78364236093341
7812,t0013,n5655,22.47824020247
7813,t0013,n5656,97.89130955770868
7814,t0013,n5657,22.062330065755692
7815,t0013,n5658,141.28555507111304
7816,t0013,n5659,33.32950164613254
7817,t0013,n5660,131.8166484261549
7818,t0013,n5661,116.76123692651431
7819,t0013,n5662,457.81848859104514
7822,t0013,n5665,18.84509489314328
7766,t0013,n5525,0.0
7690,t0013,n4732,52.20980709191981
7764,t0013,n4854,211.84006817021583
7710,t0013,n4752,32.352151828657504
7711,t0013,n4753,64.70430365731501
7712,t0013,n4754,118.13736222828344
7713,t0013,n4755,80.68330897607107
7714,t0013,n4756,232.7885056832637
7715,t0013,n4757,142.3902704978085
7716,t0013,n4758,38.69194595472199
7717,t0013,n4759,28.87222605363964
7718,t0013,n4760,320.4183216742607
7719,t0013,n4761,72.45429812880174
7720,t0013,n4762,251.85486523427767
7721,t0013,n4763,49.562331504493926
7722,t0013,n4764,315.97341031145226
7723,t0013,n4765,681.0024879851197
7724,t0013,n4766,38.92950012018241
7709,t0013,n4751,148.14513058860285
7708,t0013,n4750,132.97297889663847
7707,t0013,n4749,66.48648944831923
7706,t0013,n4748,59.068681114141725
7840,t0013,n5683,153.7316154681651
7691,t0013,n4733,58.70316252404926
7692,t0013,n4734,117.40632504809852
7693,t0013,n4735,80.98331627195577
7694,t0013,n4736,81.01575034180647
7695,t0013,n4737,106.09471545428453
7696,t0013,n4738,46.95148049213839
7725,t0013,n4767,218.3892601897541
7697,t0013,n4739,46.95148049213839
7699,t0013,n4741,49.93250266863839
7700,t0013,n4742,132.7434436609703
7701,t0013,n4743,194.8860042412186
7702,t0013,n4744,32.352151828657504
7703,t0013,n4745,64.70430365731501
7704,t0013,n4746,41.751235975745374
7705,t0013,n4747,83.50247195149075
7698,t0013,n4740,74.30877935209851
7765,t0013,n4855,118.0666307701859
7726,t0013,n4768,232.7885056832637
7728,t0013,n4770,99.12466300898784
7749,t0013,n4791,76.45075950617905
7750,t0013,n4793,0.0
7751,t0013,n4798,0.0
7752,t0013,n4799,0.0
7753,t0013,n4800,0.0
7754,t0013,n4825,0.0
7755,t0013,n4826,0.0
7756,t0013,n4836,0.0
7757,t0013,n4842,0.0
7758,t0013,n4844,20.847527311250847
7759,t0013,n4845,41.695054622501694
7760,t0013,n4846,0.0
7761,t0013,n4847,125.46214500867752
7762,t0013,n4848,57.48749670532498
7763,t0013,n4852,127.53866212285278
7748,t0013,n4790,157.38463273462318
7747,t0013,n4789,129.37634988375842
7746,t0013,n4788,47.38312441165832
7745,t0013,n4787,23.69156220582916
7729,t0013,n4771,16.318344443912387
7730,t0013,n4772,32.636688887824775
7731,t0013,n4773,163.9962371537951
7732,t0013,n4774,214.0342380816032
7733,t0013,n4775,38.99864703137554
7734,t0013,n4776,149.97470466187397
7735,t0013,n4777,140.77576236175952
7727,t0013,n4769,330.7252887837223
7736,t0013,n4778,0.0
7738,t0013,n4780,130.4143714985827
7739,t0013,n4781,135.18678576459556
7740,t0013,n4782,270.3735715291911
7741,t0013,n4783,0.0
7742,t0013,n4784,74.49795518421293
7743,t0013,n4785,105.8502634882995
7744,t0013,n4786,164.31144516624067
7737,t0013,n4779,62.283566391296006
7841,t0013,n5684,108.05508453777468
7918,t0013,n7704,0.0
7843,t0013,n5686,92.68916568745944
7942,t0013,n7852,0.0
7943,t0013,n7857,0.0
7944,t0013,n7863,0.0
7945,t0013,n7870,0.0
7946,t0013,n7871,0.0
7947,t0013,n7872,0.0
7948,t0013,n7873,0.0
7949,t0013,n7878,0.0
7950,t0013,n7879,0.0
7951,t0013,n7884,0.0
7952,t0013,n7888,0.0
7953,t0013,n7889,0.0
7954,t0013,n7890,0.0
7955,t0013,n7892,0.0
7956,t0013,n7897,0.0
7941,t0013,n7850,0.0
7957,t0013,n7901,0.0
7940,t0013,n7823,0.0
7938,t0013,n7800,0.0
7923,t0013,n7723,0.0
7924,t0013,n7724,0.0
7925,t0013,n7726,0.0
7926,t0013,n7729,0.0
7927,t0013,n7745,0.0
7928,t0013,n7756,0.0
7929,t0013,n7760,0.0
7930,t0013,n7769,0.0
7931,t0013,n7783,0.0
7932,t0013,n7786,0.0
7933,t0013,n7788,0.0
7934,t0013,n7790,0.0
7935,t0013,n7791,0.0
7936,t0013,n7795,0.0
7937,t0013,n7798,0.0
7939,t0013,n7805,0.0
7958,t0013,n7907,0.0
7959,t0013,n7910,0.0
7960,t0013,n7913,0.0
7981,t0013,n8013,0.0
7982,t0013,n8015,0.0
7983,t0013,n8016,0.0
7984,t0013,n8028,0.0
7985,t0013,n8043,0.0
7986,t0013,n8045,0.0
7987,t0013,n8046,0.0
7988,t0013,n8047,0.0
7989,t0013,n8051,0.0
7990,t0013,n8052,0.0
7991,t0013,n8055,0.0
7992,t0013,n8060,0.0
7993,t0013,n8061,0.0
7994,t0013,n8066,0.0
7689,t0013,n4731,79.28664858211964
7980,t0013,n8002,0.0
7979,t0013,n7998,0.0
7978,t0013,n7996,0.0
7977,t0013,n7989,0.0
7961,t0013,n7916,0.0
7962,t0013,n7933,0.0
7963,t0013,n7934,0.0
7964,t0013,n7938,0.0
7965,t0013,n7939,0.0
7966,t0013,n7941,0.0
7967,t0013,n7944,0.0
7922,t0013,n7721,0.0
7968,t0013,n7952,0.0
7970,t0013,n7961,0.0
7971,t0013,n7967,0.0
7972,t0013,n7975,0.0
7973,t0013,n7976,0.0
7974,t0013,n7983,0.0
7975,t0013,n7984,0.0
7976,t0013,n7988,0.0
7969,t0013,n7959,0.0
7921,t0013,n7720,0.0
7920,t0013,n7712,0.0
7919,t0013,n7711,0.0
7864,t0013,n5732,18.84509489314328
7865,t0013,n5733,33.856082550991445
7866,t0013,n5734,152.56890939686406
7867,t0013,n5735,14.19490425537817
7868,t0013,n5738,39.900048905072765
7869,t0013,n5739,70.54400569824972
7870,t0013,n6839,0.0
7871,t0013,n6841,0.0
7872,t0013,n6842,0.0
7873,t0013,n6843,0.0
7874,t0013,n6844,0.0
7875,t0013,n6845,0.0
7876,t0013,n6846,0.0
7877,t0013,n6847,0.0
7878,t0013,n6848,0.0
7863,t0013,n5726,0.0
7862,t0013,n5725,0.0
7861,t0013,n5724,0.0
7860,t0013,n5722,0.0
7844,t0013,n5687,45.36840567640336
7845,t0013,n5688,151.6105398735869
7846,t0013,n5689,25.44061461511021
7847,t0013,n5690,50.88122923022042
7848,t0013,n5692,33.856082550991445
7849,t0013,n5693,33.856082550991445
7850,t0013,n5694,163.04240106026788
7879,t0013,n6849,0.0
7851,t0013,n5695,67.64648599369497
7853,t0013,n5697,0.0
7854,t0013,n5702,0.0
7855,t0013,n5710,14.19490425537817
7856,t0013,n5711,14.19490425537817
7857,t0013,n5713,29.83520179650718
7858,t0013,n5714,0.0
7859,t0013,n5718,0.0
7852,t0013,n5696,28.785043551168105
7842,t0013,n5685,95.23266250920103
7880,t0013,n6850,0.0
7882,t0013,n6852,0.0
7903,t0013,n7281,0.0
7904,t0013,n7282,0.0
7905,t0013,n7486,0.0
7906,t0013,n7487,0.0
7907,t0013,n7489,0.0
7908,t0013,n7610,0.0
7909,t0013,n7637,0.0
7910,t0013,n7641,0.0
7911,t0013,n7649,0.0
7912,t0013,n7652,0.0
7913,t0013,n7653,0.0
7914,t0013,n7672,0.0
7915,t0013,n7681,0.0
7916,t0013,n7682,0.0
7917,t0013,n7688,0.0
7902,t0013,n7280,0.0
7901,t0013,n7279,0.0
7900,t0013,n7278,0.0
7899,t0013,n7277,0.0
7883,t0013,n6853,0.0
7884,t0013,n6854,0.0
7885,t0013,n7151,0.0
7886,t0013,n7261,0.0
7887,t0013,n7264,0.0
7888,t0013,n7266,0.0
7889,t0013,n7267,0.0
7881,t0013,n6851,0.0
7890,t0013,n7268,0.0
7892,t0013,n7270,0.0
7893,t0013,n7271,0.0
7894,t0013,n7272,0.0
7895,t0013,n7273,0.0
7896,t0013,n7274,0.0
7897,t0013,n7275,0.0
7898,t0013,n7276,0.0
7891,t0013,n7269,0.0
7688,t0013,n4730,295.69808020975466
7687,t0013,n4729,160.43355132978598
7686,t0013,n4728,79.28664858211964
7477,t0013,n4506,15.964778832472351
7478,t0013,n4507,80.15201936934507
7479,t0013,n4508,89.31743829405512
7480,t0013,n4509,233.15121934369088
7481,t0013,n4510,127.25626376069756
7482,t0013,n4511,85.80036217678926
7483,t0013,n4512,87.17893850457105
7484,t0013,n4513,66.6585075544278
7485,t0013,n4514,34.26597091447849
7486,t0013,n4515,11.648123849337122
7487,t0013,n4516,23.296247698674243
7488,t0013,n4517,175.28811315961767
7489,t0013,n4518,131.60129584438744
7490,t0013,n4519,43.81176924897855
7491,t0013,n4520,92.9944051069742
7476,t0013,n4505,7.982389416236176
7492,t0013,n4521,141.02916525117098
7475,t0013,n4504,140.34374952238733
7473,t0013,n4502,46.27195704271985
7458,t0013,n3520,0.0
7459,t0013,n3581,0.0
7460,t0013,n3587,0.0
7461,t0013,n3610,0.0
7462,t0013,n3735,0.0
7463,t0013,n3739,0.0
7464,t0013,n3827,0.0
7465,t0013,n3848,135.07771357168224
7466,t0013,n4494,0.0
7467,t0013,n4496,0.0
7468,t0013,n4497,0.0
7469,t0013,n4498,0.0
7470,t0013,n4499,208.1227841666053
7471,t0013,n4500,245.37663596000743
7472,t0013,n4501,11.648123849337122
7474,t0013,n4503,235.3479490317776
7493,t0013,n4522,121.062789885228
7494,t0013,n4523,140.02235461954365
7495,t0013,n4524,22.567477783268927
7516,t0013,n4545,91.30513627715686
7517,t0013,n4546,23.65260330877463
7518,t0013,n4547,80.15201936934507
7519,t0013,n4548,70.02855515299669
7520,t0013,n4549,70.02855515299669
7521,t0013,n4550,23.65260330877463
7522,t0013,n4551,52.99226309589417
7523,t0013,n4552,666.5214739641061
7524,t0013,n4553,363.8622826976072
7525,t0013,n4554,126.71918529058374
7526,t0013,n4555,0.0
7527,t0013,n4556,0.0
7528,t0013,n4557,0.0
7529,t0013,n4558,69.44602978683893
7530,t0013,n4559,89.31743829405512
7515,t0013,n4544,666.5214739641061
7514,t0013,n4543,95.71315682522516
7513,t0013,n4542,23.65260330877463
7512,t0013,n4541,91.35695694000506
7496,t0013,n4525,45.134955566537855
7497,t0013,n4526,55.85710755470629
7498,t0013,n4527,451.541976827517
7499,t0013,n4528,18.985827537302164
7500,t0013,n4529,136.6621423887718
7501,t0013,n4530,126.00280955572194
7502,t0013,n4531,7.982389416236176
7457,t0013,n3512,0.0
7503,t0013,n4532,7.982389416236176
7505,t0013,n4534,58.540024324579264
7506,t0013,n4535,32.44039531529904
7507,t0013,n4536,64.88079063059809
7508,t0013,n4537,60.30423350819604
7509,t0013,n4538,87.31625148980629
7510,t0013,n4539,66.8349310112503
7511,t0013,n4540,128.7584689355679
7504,t0013,n4533,9.492913768651082
7531,t0013,n4560,33.41746550562515
7456,t0013,n3507,293.41703522466725
7454,t0013,n3504,130.44432215060584
7400,t0013,n3323,197.74797482011667
7401,t0013,n3324,250.69732099065735
7402,t0013,n3348,0.0
7403,t0013,n3453,0.0
7404,t0013,n3454,93.0347532100222
7405,t0013,n3455,288.6795489121353
7406,t0013,n3456,10.615701018945389
7407,t0013,n3457,21.23140203789077
7408,t0013,n3458,10.615701018945389
7409,t0013,n3459,21.23140203789077
7410,t0013,n3460,10.615701018945389
7411,t0013,n3461,21.23140203789077
7412,t0013,n3462,65.9983223299714
7413,t0013,n3463,130.44432215060584
7414,t0013,n3464,194.50500718364884
7399,t0013,n3322,192.016724676728
7415,t0013,n3465,90.62789376322516
7398,t0013,n3321,110.59547104432464
7396,t0013,n3319,62.21279004246891
7381,t0013,n3304,316.70685452028243
7382,t0013,n3305,109.04339512588744
7383,t0013,n3306,39.211370284365366
7384,t0013,n3307,136.8694788641935
7385,t0013,n3308,121.2887793509868
7386,t0013,n3309,39.211370284365366
7387,t0013,n3310,14.479559991939285
7388,t0013,n3311,294.33495629901154
7389,t0013,n3312,55.750348793738695
7390,t0013,n3313,55.750348793738695
7391,t0013,n3314,1525.9136217082537
7392,t0013,n3315,71.77459775611749
7393,t0013,n3316,68.58705228720618
7394,t0013,n3317,241.75983102474407
7395,t0013,n3318,314.0266472694831
7397,t0013,n3320,67.94822622714089
7416,t0013,n3466,215.50151516631811
7417,t0013,n3467,90.62789376322516
7418,t0013,n3468,80.6144742315028
7439,t0013,n3489,121.38740024106517
7440,t0013,n3490,154.4326183634009
7441,t0013,n3491,86.30067376268777
7442,t0013,n3492,139.29902456688282
7443,t0013,n3493,44.114051547569474
7444,t0013,n3494,125.56382494673858
7445,t0013,n3495,72.60291988022024
7446,t0013,n3496,208.23728070691132
7447,t0013,n3497,79.33508017147594
7448,t0013,n3498,107.2755501960246
7449,t0013,n3499,19.149022246231038
7450,t0013,n3500,193.99150314632325
7451,t0013,n3501,135.29107508787786
7452,t0013,n3502,38.29804449246207
7453,t0013,n3503,84.8603510902145
7438,t0013,n3488,429.6852799884828
7437,t0013,n3487,90.74743043629816
7436,t0013,n3486,235.4884418515961
7435,t0013,n3485,44.114051547569474
7419,t0013,n3469,180.85555611672396
7420,t0013,n3470,160.8954811280493
7421,t0013,n3471,106.1651614538846
7422,t0013,n3472,253.89241580921757
7423,t0013,n3473,113.04173218513868
7424,t0013,n3474,226.31260568427103
7425,t0013,n3475,228.0293030994209
7455,t0013,n3505,33.07146279833642
7426,t0013,n3476,176.54146181421558
7428,t0013,n3478,151.17020368939043
7429,t0013,n3479,225.8804582918036
7430,t0013,n3480,84.8603510902145
7431,t0013,n3481,181.435208167548
7432,t0013,n3482,90.74743043629816
7433,t0013,n3483,293.41703522466725
7434,t0013,n3484,84.8603510902145
7427,t0013,n3477,79.09407943875505
7532,t0013,n4561,331.10148255159004
7380,t0013,n3303,81.31067352857447
7534,t0013,n4569,0.0
7632,t0013,n4674,128.45677207257032
7633,t0013,n4675,200.51506033526277
7634,t0013,n4676,26.05899206370941
7635,t0013,n4677,52.11798412741882
7636,t0013,n4678,29.452555311212823
7637,t0013,n4679,58.905110622425646
7638,t0013,n4680,23.38846395420902
7639,t0013,n4681,165.92560481284744
7640,t0013,n4682,165.7727171114439
7641,t0013,n4683,44.333162446041705
7642,t0013,n4684,88.66632489208341
7643,t0013,n4685,44.333162446041705
7644,t0013,n4686,36.51346605991094
7645,t0013,n4687,73.02693211982188
7646,t0013,n4688,264.8334849321617
7631,t0013,n4673,33.45300767828315
7533,t0013,n4562,111.71421510941258
7630,t0013,n4672,16.726503839141575
7628,t0013,n4670,16.726503839141575
7613,t0013,n4655,148.1840811103358
7614,t0013,n4656,39.57431143151867
7615,t0013,n4657,79.14862286303735
7616,t0013,n4658,379.1057107804986
7617,t0013,n4659,768.2511034806946
7618,t0013,n4660,145.10862426834026
7619,t0013,n4661,322.7774367065035
7620,t0013,n4662,38.46794451101262
7621,t0013,n4663,336.48337063825227
7622,t0013,n4664,148.1840811103358
7623,t0013,n4665,48.5102717758372
7624,t0013,n4666,76.93588902202524
7625,t0013,n4667,184.81877424075728
7626,t0013,n4668,178.63100332231025
7627,t0013,n4669,33.45300767828315
7629,t0013,n4671,33.45300767828315
7648,t0013,n4690,33.45300767828315
7649,t0013,n4691,330.56021458329064
7650,t0013,n4692,60.05336680055256
7671,t0013,n4713,214.46385800223345
7672,t0013,n4714,198.75158779207797
7673,t0013,n4715,131.00014063526064
7674,t0013,n4716,130.5703294069094
7675,t0013,n4717,34.80278267538397
7676,t0013,n4718,69.60556535076795
7677,t0013,n4719,43.504927603348726
7678,t0013,n4720,421.48100735060086
7679,t0013,n4721,70.38160206488143
7680,t0013,n4722,139.67470502905002
7681,t0013,n4723,193.41707973945412
7682,t0013,n4724,237.35651273552693
7683,t0013,n4725,186.5769910119256
7684,t0013,n4726,417.164782615024
7685,t0013,n4727,74.49795518421293
7670,t0013,n4712,87.00985520669745
7669,t0013,n4711,66.14292559667284
7668,t0013,n4710,66.14292559667284
7667,t0013,n4709,67.88750491879684
7651,t0013,n4693,120.10673360110512
7652,t0013,n4694,285.50708352147205
7653,t0013,n4695,112.80395278780225
7654,t0013,n4696,39.87168692777114
7655,t0013,n4697,79.74337385554229
7656,t0013,n4698,69.15102853844748
7657,t0013,n4699,253.38950397997357
7612,t0013,n4654,505.26442372953454
7658,t0013,n4700,31.22365585493236
7660,t0013,n4702,41.751235975745374
7661,t0013,n4703,83.50247195149075
7662,t0013,n4704,31.22365585493236
7663,t0013,n4705,62.44731170986472
7664,t0013,n4706,105.4986401504068
7665,t0013,n4707,79.74337385554229
7666,t0013,n4708,87.00985520669745
7659,t0013,n4701,62.44731170986472
7611,t0013,n4653,79.14862286303735
7647,t0013,n4689,16.726503839141575
7609,t0013,n4651,74.80270367415596
7555,t0013,n4597,172.9636274085138
7556,t0013,n4598,20.847527311250847
7557,t0013,n4599,13.423464989628895
7558,t0013,n4600,13.299181302290997
7559,t0013,n4601,13.299181302290997
7560,t0013,n4602,26.59836260458199
7561,t0013,n4603,71.72773940419702
7562,t0013,n4604,134.2699464556719
7563,t0013,n4605,73.08721345349672
7564,t0013,n4606,111.2194546087192
7565,t0013,n4607,138.5321425697828
7566,t0013,n4608,23.13710128063789
7567,t0013,n4609,254.92897061908937
7568,t0013,n4610,149.0263034228139
7569,t0013,n4611,98.536046350749
7554,t0013,n4596,0.0
7553,t0013,n4595,0.0
7552,t0013,n4594,16.318344443912387
7551,t0013,n4593,0.0
7610,t0013,n4652,39.57431143151867
7536,t0013,n4576,52.99226309589417
7537,t0013,n4577,7.982389416236176
7538,t0013,n4579,56.61665261740245
7539,t0013,n4580,13.423464989628895
7540,t0013,n4581,26.846929979257794
7541,t0013,n4583,0.0
7570,t0013,n4612,143.325271610385
7542,t0013,n4584,0.0
7544,t0013,n4586,0.0
7545,t0013,n4587,30.23013863255665
7546,t0013,n4588,60.4602772651133
7547,t0013,n4589,0.0
7548,t0013,n4590,0.0
7549,t0013,n4591,0.0
7550,t0013,n4592,123.99514485307284
7543,t0013,n4585,0.0
7571,t0013,n4613,80.50972720745395
7535,t0013,n4575,59.299759592249046
7573,t0013,n4615,183.67912638293055
7594,t0013,n4636,79.80253147761049
7595,t0013,n4637,57.40185453462481
7596,t0013,n4638,45.88674239871041
7597,t0013,n4639,91.77348479742082
7598,t0013,n4640,164.63702481260609
7572,t0013,n4614,28.637019804163828
7600,t0013,n4642,49.790641934238
7601,t0013,n4643,99.581283868476
7602,t0013,n4644,32.42009358092829
