index,timestep,plant,availability
14429,t0013,p2353,0.0668043159717596
14428,t0013,p2352,0.0668043159717596
14427,t0013,p2351,0.0668043159717596
14426,t0013,p2350,0.0668043159717596
14425,t0013,p2349,0.0668043159717596
14406,t0013,p2330,0.0668043159717596
14296,t0013,p2220,0.0668043159717596
14405,t0013,p2329,0.0668043159717596
14403,t0013,p2327,0.0668043159717596
14383,t0013,p2307,0.0668043159717596
14382,t0013,p2306,0.0668043159717596
14381,t0013,p2305,0.0668043159717596
14380,t0013,p2304,0.0668043159717596
14379,t0013,p2303,0.0668043159717596
14378,t0013,p2302,0.0668043159717596
14384,t0013,p2308,0.0668043159717596
14377,t0013,p2301,0.0668043159717596
14375,t0013,p2299,0.0668043159717596
14374,t0013,p2298,0.0668043159717596
14373,t0013,p2297,0.0668043159717596
14372,t0013,p2296,0.0668043159717596
14371,t0013,p2295,0.0668043159717596
14370,t0013,p2294,0.0668043159717596
14376,t0013,p2300,0.0668043159717596
14385,t0013,p2309,0.0668043159717596
14386,t0013,p2310,0.0668043159717596
14387,t0013,p2311,0.0668043159717596
14402,t0013,p2326,0.0668043159717596
14401,t0013,p2325,0.0668043159717596
14400,t0013,p2324,0.0668043159717596
14399,t0013,p2323,0.0668043159717596
14398,t0013,p2322,0.0668043159717596
14397,t0013,p2321,0.0668043159717596
14396,t0013,p2320,0.0668043159717596
14395,t0013,p2319,0.0668043159717596
14394,t0013,p2318,0.0668043159717596
14393,t0013,p2317,0.0668043159717596
14392,t0013,p2316,0.0668043159717596
14391,t0013,p2315,0.0668043159717596
14390,t0013,p2314,0.0668043159717596
14389,t0013,p2313,0.0668043159717596
14388,t0013,p2312,0.0668043159717596
14404,t0013,p2328,0.0668043159717596
14295,t0013,p2219,0.0668043159717596
14294,t0013,p2218,0.0668043159717596
14293,t0013,p2217,0.0668043159717596
14199,t0013,p2123,0.0668043159717596
14198,t0013,p2122,0.0668043159717596
14197,t0013,p2121,0.0668043159717596
14196,t0013,p2120,0.0668043159717596
14195,t0013,p2119,0.0668043159717596
14194,t0013,p2118,0.0668043159717596
14200,t0013,p2124,0.0668043159717596
14193,t0013,p2117,0.0668043159717596
14191,t0013,p2115,0.0668043159717596
14190,t0013,p2114,0.0668043159717596
14189,t0013,p2113,0.0668043159717596
14188,t0013,p2112,0.0668043159717596
14187,t0013,p2111,0.0668043159717596
14186,t0013,p2110,0.0668043159717596
14192,t0013,p2116,0.0668043159717596
14201,t0013,p2125,0.0668043159717596
14202,t0013,p2126,0.0668043159717596
14203,t0013,p2127,0.0668043159717596
14218,t0013,p2142,0.0668043159717596
14217,t0013,p2141,0.0668043159717596
14216,t0013,p2140,0.0668043159717596
14215,t0013,p2139,0.0668043159717596
14214,t0013,p2138,0.0668043159717596
14213,t0013,p2137,0.0668043159717596
14212,t0013,p2136,0.0668043159717596
14211,t0013,p2135,0.0668043159717596
14210,t0013,p2134,0.0668043159717596
14209,t0013,p2133,0.0668043159717596
14208,t0013,p2132,0.0668043159717596
14207,t0013,p2131,0.0668043159717596
14206,t0013,p2130,0.0668043159717596
14205,t0013,p2129,0.0668043159717596
14204,t0013,p2128,0.0668043159717596
14185,t0013,p2109,0.0668043159717596
14219,t0013,p2143,0.0668043159717596
14184,t0013,p2108,0.0668043159717596
14182,t0013,p2106,0.0668043159717596
14162,t0013,p2086,0.0668043159717596
14161,t0013,p2085,0.0668043159717596
14160,t0013,p2084,0.0668043159717596
14159,t0013,p2083,0.0668043159717596
14158,t0013,p2082,0.0668043159717596
14157,t0013,p2081,0.0668043159717596
14163,t0013,p2087,0.0668043159717596
14156,t0013,p2080,0.0668043159717596
14154,t0013,p2078,0.0668043159717596
14153,t0013,p2077,0.0668043159717596
14152,t0013,p2076,0.0668043159717596
14151,t0013,p2075,0.0668043159717596
14150,t0013,p2074,0.0668043159717596
14149,t0013,p2073,0.0668043159717596
14155,t0013,p2079,0.0668043159717596
14164,t0013,p2088,0.0668043159717596
14165,t0013,p2089,0.0668043159717596
14166,t0013,p2090,0.0668043159717596
14181,t0013,p2105,0.0668043159717596
14180,t0013,p2104,0.0668043159717596
14179,t0013,p2103,0.0668043159717596
14178,t0013,p2102,0.0668043159717596
14177,t0013,p2101,0.0668043159717596
14176,t0013,p2100,0.0668043159717596
14175,t0013,p2099,0.0668043159717596
14174,t0013,p2098,0.0668043159717596
14173,t0013,p2097,0.0668043159717596
14172,t0013,p2096,0.0668043159717596
14171,t0013,p2095,0.0668043159717596
14170,t0013,p2094,0.0668043159717596
14169,t0013,p2093,0.0668043159717596
14168,t0013,p2092,0.0668043159717596
14167,t0013,p2091,0.0668043159717596
14183,t0013,p2107,0.0668043159717596
14440,t0013,p2364,0.0668043159717596
14220,t0013,p2144,0.0668043159717596
14222,t0013,p2146,0.0668043159717596
14273,t0013,p2197,0.0668043159717596
14272,t0013,p2196,0.0668043159717596
14271,t0013,p2195,0.0668043159717596
14270,t0013,p2194,0.0668043159717596
14269,t0013,p2193,0.0668043159717596
14268,t0013,p2192,0.0668043159717596
14274,t0013,p2198,0.0668043159717596
14267,t0013,p2191,0.0668043159717596
14265,t0013,p2189,0.0668043159717596
14264,t0013,p2188,0.0668043159717596
14263,t0013,p2187,0.0668043159717596
14262,t0013,p2186,0.0668043159717596
14261,t0013,p2185,0.0668043159717596
14260,t0013,p2184,0.0668043159717596
14266,t0013,p2190,0.0668043159717596
14275,t0013,p2199,0.0668043159717596
14276,t0013,p2200,0.0668043159717596
14277,t0013,p2201,0.0668043159717596
14292,t0013,p2216,0.0668043159717596
14291,t0013,p2215,0.0668043159717596
14290,t0013,p2214,0.0668043159717596
14289,t0013,p2213,0.0668043159717596
14288,t0013,p2212,0.0668043159717596
14287,t0013,p2211,0.0668043159717596
14286,t0013,p2210,0.0668043159717596
14285,t0013,p2209,0.0668043159717596
14284,t0013,p2208,0.0668043159717596
14283,t0013,p2207,0.0668043159717596
14282,t0013,p2206,0.0668043159717596
14281,t0013,p2205,0.0668043159717596
14280,t0013,p2204,0.0668043159717596
14279,t0013,p2203,0.0668043159717596
14278,t0013,p2202,0.0668043159717596
14259,t0013,p2183,0.0668043159717596
14221,t0013,p2145,0.0668043159717596
14258,t0013,p2182,0.0668043159717596
14256,t0013,p2180,0.0668043159717596
14236,t0013,p2160,0.0668043159717596
14235,t0013,p2159,0.0668043159717596
14234,t0013,p2158,0.0668043159717596
14233,t0013,p2157,0.0668043159717596
14232,t0013,p2156,0.0668043159717596
14231,t0013,p2155,0.0668043159717596
14237,t0013,p2161,0.0668043159717596
14230,t0013,p2154,0.0668043159717596
14228,t0013,p2152,0.0668043159717596
14227,t0013,p2151,0.0668043159717596
14226,t0013,p2150,0.0668043159717596
14225,t0013,p2149,0.0668043159717596
14224,t0013,p2148,0.0668043159717596
14223,t0013,p2147,0.0668043159717596
14229,t0013,p2153,0.0668043159717596
14238,t0013,p2162,0.0668043159717596
14239,t0013,p2163,0.0668043159717596
14240,t0013,p2164,0.0668043159717596
14255,t0013,p2179,0.0668043159717596
14254,t0013,p2178,0.0668043159717596
14253,t0013,p2177,0.0668043159717596
14252,t0013,p2176,0.0668043159717596
14251,t0013,p2175,0.0668043159717596
14250,t0013,p2174,0.0668043159717596
14249,t0013,p2173,0.0668043159717596
14248,t0013,p2172,0.0668043159717596
14247,t0013,p2171,0.0668043159717596
14246,t0013,p2170,0.0668043159717596
14245,t0013,p2169,0.0668043159717596
14244,t0013,p2168,0.0668043159717596
14243,t0013,p2167,0.0668043159717596
14242,t0013,p2166,0.0668043159717596
14241,t0013,p2165,0.0668043159717596
14257,t0013,p2181,0.0668043159717596
14441,t0013,p2365,0.0668043159717596
14148,t0013,p2072,0.0668043159717596
14443,t0013,p2367,0.0668043159717596
14642,t0013,p2566,0.0668043159717596
14641,t0013,p2565,0.0668043159717596
14639,t0013,p2563,0.0668043159717596
14638,t0013,p2562,0.0668043159717596
14637,t0013,p2561,0.0668043159717596
14643,t0013,p2567,0.0668043159717596
14636,t0013,p2560,0.0668043159717596
14634,t0013,p2558,0.0668043159717596
14633,t0013,p2557,0.0668043159717596
14632,t0013,p2556,0.0668043159717596
14631,t0013,p2555,0.0668043159717596
14630,t0013,p2554,0.0668043159717596
14629,t0013,p2553,0.0668043159717596
14635,t0013,p2559,0.0668043159717596
14644,t0013,p2568,0.0668043159717596
14645,t0013,p2569,0.0668043159717596
14646,t0013,p2570,0.0668043159717596
14661,t0013,p2585,0.0668043159717596
14660,t0013,p2584,0.0668043159717596
14659,t0013,p2583,0.0668043159717596
14658,t0013,p2582,0.0668043159717596
14657,t0013,p2581,0.0668043159717596
14656,t0013,p2580,0.0668043159717596
14655,t0013,p2579,0.0668043159717596
14654,t0013,p2578,0.0668043159717596
14653,t0013,p2577,0.0668043159717596
14652,t0013,p2576,0.0668043159717596
14651,t0013,p2575,0.0668043159717596
14650,t0013,p2574,0.0668043159717596
14649,t0013,p2573,0.0668043159717596
14648,t0013,p2572,0.0668043159717596
14647,t0013,p2571,0.0668043159717596
14628,t0013,p2552,0.0668043159717596
14663,t0013,p2587,0.0668043159717596
14627,t0013,p2551,0.0668043159717596
14625,t0013,p2549,0.0668043159717596
14605,t0013,p2529,0.0668043159717596
14604,t0013,p2528,0.0668043159717596
14603,t0013,p2527,0.0668043159717596
14601,t0013,p2525,0.0668043159717596
14600,t0013,p2524,0.0668043159717596
14606,t0013,p2530,0.0668043159717596
14599,t0013,p2523,0.0668043159717596
14597,t0013,p2521,0.0668043159717596
14596,t0013,p2520,0.0668043159717596
14595,t0013,p2519,0.0668043159717596
14594,t0013,p2518,0.0668043159717596
14593,t0013,p2517,0.0668043159717596
14592,t0013,p2516,0.0668043159717596
14598,t0013,p2522,0.0668043159717596
14607,t0013,p2531,0.0668043159717596
14608,t0013,p2532,0.0668043159717596
14609,t0013,p2533,0.0668043159717596
14624,t0013,p2548,0.0668043159717596
14623,t0013,p2547,0.0668043159717596
14622,t0013,p2546,0.0668043159717596
14621,t0013,p2545,0.0668043159717596
14620,t0013,p2544,0.0668043159717596
14619,t0013,p2543,0.0668043159717596
14618,t0013,p2542,0.0668043159717596
14617,t0013,p2541,0.0668043159717596
14616,t0013,p2540,0.0668043159717596
14615,t0013,p2539,0.0668043159717596
14614,t0013,p2538,0.0668043159717596
14613,t0013,p2537,0.0668043159717596
14612,t0013,p2536,0.0668043159717596
14611,t0013,p2535,0.0668043159717596
14610,t0013,p2534,0.0668043159717596
14626,t0013,p2550,0.0668043159717596
14591,t0013,p2515,0.0668043159717596
14664,t0013,p2588,0.0668043159717596
14666,t0013,p2590,0.0668043159717596
14717,t0013,p2641,0.0668043159717596
14716,t0013,p2640,0.0668043159717596
14715,t0013,p2639,0.0668043159717596
14714,t0013,p2638,0.0668043159717596
14713,t0013,p2637,0.0668043159717596
14712,t0013,p2636,0.0668043159717596
14718,t0013,p2642,0.0668043159717596
14711,t0013,p2635,0.0668043159717596
14709,t0013,p2633,0.0668043159717596
14708,t0013,p2632,0.0668043159717596
14707,t0013,p2631,0.0668043159717596
14706,t0013,p2630,0.0668043159717596
14705,t0013,p2629,0.0668043159717596
14704,t0013,p2628,0.0668043159717596
14710,t0013,p2634,0.0668043159717596
14719,t0013,p2643,0.0668043159717596
14720,t0013,p2644,0.0668043159717596
14721,t0013,p2645,0.0668043159717596
14442,t0013,p2366,0.0668043159717596
14735,t0013,p2659,0.0668043159717596
14733,t0013,p2657,0.0668043159717596
14732,t0013,p2656,0.0668043159717596
14731,t0013,p2655,0.0668043159717596
14730,t0013,p2654,0.0668043159717596
14729,t0013,p2653,0.0668043159717596
14728,t0013,p2652,0.0668043159717596
14727,t0013,p2651,0.0668043159717596
14726,t0013,p2650,0.0668043159717596
14725,t0013,p2649,0.0668043159717596
14724,t0013,p2648,0.0668043159717596
14723,t0013,p2647,0.0668043159717596
14722,t0013,p2646,0.0668043159717596
14703,t0013,p2627,0.0668043159717596
14665,t0013,p2589,0.0668043159717596
14702,t0013,p2626,0.0668043159717596
14700,t0013,p2624,0.0668043159717596
14680,t0013,p2604,0.0668043159717596
14679,t0013,p2603,0.0668043159717596
14678,t0013,p2602,0.0668043159717596
14677,t0013,p2601,0.0668043159717596
14676,t0013,p2600,0.0668043159717596
14675,t0013,p2599,0.0668043159717596
14681,t0013,p2605,0.0668043159717596
14674,t0013,p2598,0.0668043159717596
14672,t0013,p2596,0.0668043159717596
14671,t0013,p2595,0.0668043159717596
14670,t0013,p2594,0.0668043159717596
14669,t0013,p2593,0.0668043159717596
14668,t0013,p2592,0.0668043159717596
14667,t0013,p2591,0.0668043159717596
14673,t0013,p2597,0.0668043159717596
14682,t0013,p2606,0.0668043159717596
14683,t0013,p2607,0.0668043159717596
14684,t0013,p2608,0.0668043159717596
14699,t0013,p2623,0.0668043159717596
14698,t0013,p2622,0.0668043159717596
14697,t0013,p2621,0.0668043159717596
14696,t0013,p2620,0.0668043159717596
14695,t0013,p2619,0.0668043159717596
14694,t0013,p2618,0.0668043159717596
14693,t0013,p2617,0.0668043159717596
14692,t0013,p2616,0.0668043159717596
14691,t0013,p2615,0.0668043159717596
14690,t0013,p2614,0.0668043159717596
14689,t0013,p2613,0.0668043159717596
14688,t0013,p2612,0.0668043159717596
14687,t0013,p2611,0.0668043159717596
14686,t0013,p2610,0.0668043159717596
14685,t0013,p2609,0.0668043159717596
14701,t0013,p2625,0.0668043159717596
14590,t0013,p2514,0.0668043159717596
14662,t0013,p2586,0.0668043159717596
14588,t0013,p2512,0.0668043159717596
14495,t0013,p2419,0.0668043159717596
14494,t0013,p2418,0.0668043159717596
14493,t0013,p2417,0.0668043159717596
14492,t0013,p2416,0.0668043159717596
14491,t0013,p2415,0.0668043159717596
14490,t0013,p2414,0.0668043159717596
14496,t0013,p2420,0.0668043159717596
14489,t0013,p2413,0.0668043159717596
14487,t0013,p2411,0.0668043159717596
14486,t0013,p2410,0.0668043159717596
14485,t0013,p2409,0.0668043159717596
14484,t0013,p2408,0.0668043159717596
14483,t0013,p2407,0.0668043159717596
14482,t0013,p2406,0.0668043159717596
14488,t0013,p2412,0.0668043159717596
14497,t0013,p2421,0.0668043159717596
14498,t0013,p2422,0.0668043159717596
14499,t0013,p2423,0.0668043159717596
14514,t0013,p2438,0.0668043159717596
14513,t0013,p2437,0.0668043159717596
14512,t0013,p2436,0.0668043159717596
14511,t0013,p2435,0.0668043159717596
14510,t0013,p2434,0.0668043159717596
14509,t0013,p2433,0.0668043159717596
14508,t0013,p2432,0.0668043159717596
14507,t0013,p2431,0.0668043159717596
14506,t0013,p2430,0.0668043159717596
14505,t0013,p2429,0.0668043159717596
14504,t0013,p2428,0.0668043159717596
14503,t0013,p2427,0.0668043159717596
14502,t0013,p2426,0.0668043159717596
14501,t0013,p2425,0.0668043159717596
14500,t0013,p2424,0.0668043159717596
14480,t0013,p2404,0.0668043159717596
14515,t0013,p2439,0.0668043159717596
14479,t0013,p2403,0.0668043159717596
14477,t0013,p2401,0.0668043159717596
14457,t0013,p2381,0.0668043159717596
14456,t0013,p2380,0.0668043159717596
14455,t0013,p2379,0.0668043159717596
14454,t0013,p2378,0.0668043159717596
14453,t0013,p2377,0.0668043159717596
14452,t0013,p2376,0.0668043159717596
14458,t0013,p2382,0.0668043159717596
14451,t0013,p2375,0.0668043159717596
14449,t0013,p2373,0.0668043159717596
14448,t0013,p2372,0.0668043159717596
14447,t0013,p2371,0.0668043159717596
14446,t0013,p2370,0.0668043159717596
14445,t0013,p2369,0.0668043159717596
14589,t0013,p2513,0.0668043159717596
14450,t0013,p2374,0.0668043159717596
14459,t0013,p2383,0.0668043159717596
14460,t0013,p2384,0.0668043159717596
14461,t0013,p2385,0.0668043159717596
14476,t0013,p2400,0.0668043159717596
14475,t0013,p2399,0.0668043159717596
14474,t0013,p2398,0.0668043159717596
14473,t0013,p2397,0.0668043159717596
14472,t0013,p2396,0.0668043159717596
14471,t0013,p2395,0.0668043159717596
14470,t0013,p2394,0.0668043159717596
14469,t0013,p2393,0.0668043159717596
14468,t0013,p2392,0.0668043159717596
14467,t0013,p2391,0.0668043159717596
14466,t0013,p2390,0.0668043159717596
14465,t0013,p2389,0.0668043159717596
14464,t0013,p2388,0.0668043159717596
14463,t0013,p2387,0.0668043159717596
14462,t0013,p2386,0.0668043159717596
14478,t0013,p2402,0.0668043159717596
14516,t0013,p2440,0.0668043159717596
14481,t0013,p2405,0.0668043159717596
14444,t0013,p2368,0.0668043159717596
14568,t0013,p2492,0.0668043159717596
14567,t0013,p2491,0.0668043159717596
14566,t0013,p2490,0.0668043159717596
14565,t0013,p2489,0.0668043159717596
14564,t0013,p2488,0.0668043159717596
14563,t0013,p2487,0.0668043159717596
14569,t0013,p2493,0.0668043159717596
14562,t0013,p2486,0.0668043159717596
14560,t0013,p2484,0.0668043159717596
14559,t0013,p2483,0.0668043159717596
14558,t0013,p2482,0.0668043159717596
14557,t0013,p2481,0.0668043159717596
14556,t0013,p2480,0.0668043159717596
14555,t0013,p2479,0.0668043159717596
14561,t0013,p2485,0.0668043159717596
14570,t0013,p2494,0.0668043159717596
14571,t0013,p2495,0.0668043159717596
14572,t0013,p2496,0.0668043159717596
14517,t0013,p2441,0.0668043159717596
14586,t0013,p2510,0.0668043159717596
14585,t0013,p2509,0.0668043159717596
14584,t0013,p2508,0.0668043159717596
14583,t0013,p2507,0.0668043159717596
14582,t0013,p2506,0.0668043159717596
14581,t0013,p2505,0.0668043159717596
14580,t0013,p2504,0.0668043159717596
14579,t0013,p2503,0.0668043159717596
14578,t0013,p2502,0.0668043159717596
14577,t0013,p2501,0.0668043159717596
14576,t0013,p2500,0.0668043159717596
14575,t0013,p2499,0.0668043159717596
14574,t0013,p2498,0.0668043159717596
14573,t0013,p2497,0.0668043159717596
14554,t0013,p2478,0.0668043159717596
14553,t0013,p2477,0.0668043159717596
14587,t0013,p2511,0.0668043159717596
14551,t0013,p2475,0.0668043159717596
14532,t0013,p2456,0.0668043159717596
14531,t0013,p2455,0.0668043159717596
14530,t0013,p2454,0.0668043159717596
14529,t0013,p2453,0.0668043159717596
14528,t0013,p2452,0.0668043159717596
14527,t0013,p2451,0.0668043159717596
14526,t0013,p2450,0.0668043159717596
14525,t0013,p2449,0.0668043159717596
14524,t0013,p2448,0.0668043159717596
14523,t0013,p2447,0.0668043159717596
14522,t0013,p2446,0.0668043159717596
14521,t0013,p2445,0.0668043159717596
14520,t0013,p2444,0.0668043159717596
14519,t0013,p2443,0.0668043159717596
14552,t0013,p2476,0.0668043159717596
14533,t0013,p2457,0.0668043159717596
14534,t0013,p2458,0.0668043159717596
14518,t0013,p2442,0.0668043159717596
14536,t0013,p2460,0.0668043159717596
14550,t0013,p2474,0.0668043159717596
14549,t0013,p2473,0.0668043159717596
14548,t0013,p2472,0.0668043159717596
14547,t0013,p2471,0.0668043159717596
14535,t0013,p2459,0.0668043159717596
14545,t0013,p2469,0.0668043159717596
14544,t0013,p2468,0.0668043159717596
14546,t0013,p2470,0.0668043159717596
14542,t0013,p2466,0.0668043159717596
14541,t0013,p2465,0.0668043159717596
14540,t0013,p2464,0.0668043159717596
14539,t0013,p2463,0.0668043159717596
14538,t0013,p2462,0.0668043159717596
14537,t0013,p2461,0.0668043159717596
14543,t0013,p2467,0.0668043159717596
16116,t0014,p3168,0.860733374766936
16115,t0014,p3167,0.860733374766936
16114,t0014,p3166,0.860733374766936
16113,t0014,p3165,0.860733374766936
16112,t0014,p3164,0.860733374766936
16111,t0014,p3163,0.860733374766936
16103,t0014,p3155,0.860733374766936
16109,t0014,p3161,0.860733374766936
16108,t0014,p3160,0.860733374766936
16107,t0014,p3159,0.860733374766936
16106,t0014,p3158,0.860733374766936
16105,t0014,p3157,0.860733374766936
16104,t0014,p3156,0.860733374766936
16134,t0014,p3186,0.860733374766936
16110,t0014,p3162,0.860733374766936
16117,t0014,p3169,0.860733374766936
16125,t0014,p3177,0.860733374766936
16119,t0014,p3171,0.860733374766936
16102,t0014,p3154,0.860733374766936
16133,t0014,p3185,0.860733374766936
16132,t0014,p3184,0.860733374766936
16131,t0014,p3183,0.860733374766936
16130,t0014,p3182,0.860733374766936
16129,t0014,p3181,0.860733374766936
16118,t0014,p3170,0.860733374766936
16128,t0014,p3180,0.860733374766936
16126,t0014,p3178,0.860733374766936
16124,t0014,p3176,0.860733374766936
16123,t0014,p3175,0.860733374766936
16122,t0014,p3174,0.860733374766936
16121,t0014,p3173,0.860733374766936
16120,t0014,p3172,0.860733374766936
16127,t0014,p3179,0.860733374766936
16101,t0014,p3153,0.860733374766936
16083,t0014,p3135,0.860733374766936
16099,t0014,p3151,0.860733374766936
16078,t0014,p3130,0.860733374766936
16077,t0014,p3129,0.860733374766936
16076,t0014,p3128,0.860733374766936
16075,t0014,p3127,0.860733374766936
16073,t0014,p3125,0.860733374766936
16079,t0014,p3131,0.860733374766936
16072,t0014,p3124,0.860733374766936
16070,t0014,p3122,0.860733374766936
16069,t0014,p3121,0.860733374766936
16067,t0014,p3119,0.860733374766936
16135,t0014,p3187,0.860733374766936
16080,t0014,p3132,0.860733374766936
16081,t0014,p3133,0.860733374766936
16098,t0014,p3150,0.860733374766936
16097,t0014,p3149,0.860733374766936
16096,t0014,p3148,0.860733374766936
16095,t0014,p3147,0.860733374766936
16094,t0014,p3146,0.860733374766936
16093,t0014,p3145,0.860733374766936
16092,t0014,p3144,0.860733374766936
16091,t0014,p3143,0.860733374766936
16090,t0014,p3142,0.860733374766936
16089,t0014,p3141,0.860733374766936
16088,t0014,p3140,0.860733374766936
16087,t0014,p3139,0.860733374766936
16086,t0014,p3138,0.860733374766936
16085,t0014,p3137,0.860733374766936
16084,t0014,p3136,0.860733374766936
16100,t0014,p3152,0.860733374766936
16136,t0014,p3188,0.860733374766936
16208,t0014,p3260,0.860733374766936
16138,t0014,p3190,0.860733374766936
16189,t0014,p3241,0.860733374766936
16188,t0014,p3240,0.860733374766936
16187,t0014,p3239,0.860733374766936
16186,t0014,p3238,0.860733374766936
16185,t0014,p3237,0.860733374766936
16184,t0014,p3236,0.860733374766936
16190,t0014,p3242,0.860733374766936
16183,t0014,p3235,0.860733374766936
16181,t0014,p3233,0.860733374766936
16180,t0014,p3232,0.860733374766936
16179,t0014,p3231,0.860733374766936
16178,t0014,p3230,0.860733374766936
16177,t0014,p3229,0.860733374766936
16176,t0014,p3228,0.860733374766936
16182,t0014,p3234,0.860733374766936
16191,t0014,p3243,0.860733374766936
16192,t0014,p3244,0.860733374766936
16193,t0014,p3245,0.860733374766936
16206,t0014,p3258,0.860733374766936
16205,t0014,p3257,0.860733374766936
16204,t0014,p3256,0.860733374766936
16202,t0014,p3254,0.860733374766936
16201,t0014,p3253,0.860733374766936
16199,t0014,p3251,0.860733374766936
16198,t0014,p3250,0.860733374766936
16197,t0014,p3249,0.860733374766936
16196,t0014,p3248,0.860733374766936
16195,t0014,p3247,0.860733374766936
16194,t0014,p3246,0.860733374766936
16175,t0014,p3227,0.860733374766936
16137,t0014,p3189,0.860733374766936
16174,t0014,p3226,0.860733374766936
16152,t0014,p3204,0.860733374766936
16151,t0014,p3203,0.860733374766936
16150,t0014,p3202,0.860733374766936
16149,t0014,p3201,0.860733374766936
16148,t0014,p3200,0.860733374766936
16147,t0014,p3199,0.860733374766936
16153,t0014,p3205,0.860733374766936
16146,t0014,p3198,0.860733374766936
16144,t0014,p3196,0.860733374766936
16143,t0014,p3195,0.860733374766936
16142,t0014,p3194,0.860733374766936
16141,t0014,p3193,0.860733374766936
16140,t0014,p3192,0.860733374766936
16139,t0014,p3191,0.860733374766936
16154,t0014,p3206,0.860733374766936
16155,t0014,p3207,0.860733374766936
16156,t0014,p3208,0.860733374766936
16170,t0014,p3222,0.860733374766936
16169,t0014,p3221,0.860733374766936
16168,t0014,p3220,0.860733374766936
16167,t0014,p3219,0.860733374766936
16166,t0014,p3218,0.860733374766936
16165,t0014,p3217,0.860733374766936
16164,t0014,p3216,0.860733374766936
16163,t0014,p3215,0.860733374766936
16162,t0014,p3214,0.860733374766936
16161,t0014,p3213,0.860733374766936
16160,t0014,p3212,0.860733374766936
16159,t0014,p3211,0.860733374766936
16158,t0014,p3210,0.860733374766936
16157,t0014,p3209,0.860733374766936
16173,t0014,p3225,0.860733374766936
16064,t0014,p3116,0.860733374766936
16062,t0014,p3114,0.860733374766936
15968,t0014,p2713,0.0431930198481417
15967,t0014,p2712,0.0431930198481417
15966,t0014,p2711,0.0431930198481417
15964,t0014,p2709,0.0431930198481417
15969,t0014,p2714,0.0431930198481417
15962,t0014,p2707,0.0431930198481417
15960,t0014,p2705,0.0431930198481417
15955,t0014,p2700,0.0431930198481417
15970,t0014,p2715,0.0431930198481417
15971,t0014,p2716,0.0431930198481417
15987,t0014,p2732,0.0431930198481417
15985,t0014,p2730,0.0431930198481417
15984,t0014,p2729,0.0431930198481417
15983,t0014,p2728,0.0431930198481417
15982,t0014,p2727,0.0431930198481417
15981,t0014,p2726,0.0431930198481417
15980,t0014,p2725,0.0431930198481417
15979,t0014,p2724,0.0431930198481417
15978,t0014,p2723,0.0431930198481417
15977,t0014,p2722,0.0431930198481417
15976,t0014,p2721,0.0431930198481417
15975,t0014,p2720,0.0431930198481417
15974,t0014,p2719,0.0431930198481417
15973,t0014,p2718,0.0431930198481417
15954,t0014,p2699,0.0431930198481417
15988,t0014,p2733,0.0431930198481417
15951,t0014,p2696,0.0431930198481417
15931,t0014,p2676,0.0431930198481417
15930,t0014,p2675,0.0431930198481417
15929,t0014,p2674,0.0431930198481417
15927,t0014,p2672,0.0431930198481417
15926,t0014,p2671,0.0431930198481417
15932,t0014,p2677,0.0431930198481417
15925,t0014,p2670,0.0431930198481417
15923,t0014,p2668,0.0431930198481417
15922,t0014,p2667,0.0431930198481417
15921,t0014,p2666,0.0431930198481417
16209,t0014,p3261,0.860733374766936
15933,t0014,p2678,0.0431930198481417
15934,t0014,p2679,0.0431930198481417
15935,t0014,p2680,0.0431930198481417
15949,t0014,p2694,0.0431930198481417
15948,t0014,p2693,0.0431930198481417
15947,t0014,p2692,0.0431930198481417
15944,t0014,p2689,0.0431930198481417
15943,t0014,p2688,0.0431930198481417
15941,t0014,p2686,0.0431930198481417
15940,t0014,p2685,0.0431930198481417
15939,t0014,p2684,0.0431930198481417
15936,t0014,p2681,0.0431930198481417
16063,t0014,p3115,0.860733374766936
15991,t0014,p2736,0.0431930198481417
16041,t0014,p3093,0.860733374766936
16040,t0014,p3092,0.860733374766936
16034,t0014,p3086,0.860733374766936
16033,t0014,p3085,0.860733374766936
16035,t0014,p3087,0.860733374766936
16044,t0014,p3096,0.860733374766936
16045,t0014,p3097,0.860733374766936
16061,t0014,p3113,0.860733374766936
16060,t0014,p3112,0.860733374766936
16059,t0014,p3111,0.860733374766936
16055,t0014,p3107,0.860733374766936
16054,t0014,p3106,0.860733374766936
16051,t0014,p3103,0.860733374766936
16050,t0014,p3102,0.860733374766936
16049,t0014,p3101,0.860733374766936
16048,t0014,p3100,0.860733374766936
16047,t0014,p3099,0.860733374766936
16028,t0014,p3080,0.860733374766936
15990,t0014,p2735,0.0431930198481417
16027,t0014,p3079,0.860733374766936
16025,t0014,p3077,0.860733374766936
16005,t0014,p2750,0.0431930198481417
16004,t0014,p2749,0.0431930198481417
16002,t0014,p2747,0.0431930198481417
16001,t0014,p2746,0.0431930198481417
16000,t0014,p2745,0.0431930198481417
16006,t0014,p2751,0.0431930198481417
15997,t0014,p2742,0.0431930198481417
15995,t0014,p2740,0.0431930198481417
15992,t0014,p2737,0.0431930198481417
15998,t0014,p2743,0.0431930198481417
16007,t0014,p3059,0.3287912087912087
16008,t0014,p3060,0.3287912087912087
16009,t0014,p3061,0.3287912087912087
16023,t0014,p3075,0.860733374766936
16022,t0014,p3074,0.860733374766936
16021,t0014,p3073,0.860733374766936
