index,timestep,node,demand_el,demand_el_da
9820,t0084,bus048,26.268567847707185,22.776074384542337
9821,t0084,bus068,0.0,0.0
9822,t0084,bus077,80.11912480320825,69.4670206888183
9823,t0084,bus087,0.0,0.0
9824,t0084,bus108,8.70806104717205,9.19674288369328
9825,t0084,bus102,21.77015261793013,22.9918572092332
9826,t0084,bus109,34.8322441886882,36.78697153477312
9827,t0084,bus084,47.89433575944627,50.58208586031304
9828,t0084,bus093,52.2483662830323,55.18045730215968
9829,t0084,bus103,100.14272146914398,105.76256367933011
9830,t0084,bus107,120.29123319250633,127.04177621643328
9831,t0084,bus085,104.49675199273,110.36093512117677
9832,t0084,bus083,87.08062989838591,91.9674493537902
9833,t0084,bus086,91.43466042197193,96.56582079563684
9834,t0084,bus101,95.78869094555796,101.16419223748348
9835,t0084,bus094,130.62093513424614,137.9511637722566
9836,t0084,bus110,169.80720984652035,179.33650674887636
9837,t0084,bus091,0.0,0.0
9838,t0084,bus096,165.45317932293435,174.73813530702972
9839,t0084,bus095,182.86932084394385,193.13164159127368
9840,t0084,bus106,187.22335136752983,197.73001303312031
9841,t0084,bus088,208.99350398546,220.7218702423535
9842,t0084,bus082,235.11768712697616,248.31209889343336
9843,t0084,bus104,165.45317932293435,174.73813530702972
9844,t0084,bus105,134.97496565783217,142.54953521410323
9845,t0084,bus112,108.85078251631602,114.9593065630234
9846,t0084,bus111,0.0,0.0
9847,t0084,bus090,339.6144391197061,358.6730340146101
9848,t0084,bus089,0.0,0.0
9849,t0084,bus092,283.0120228864224,298.8941847537464
9850,t0084,bus100,161.09914879934834,170.13976386518308
9851,t0084,bus081,0.0,0.0
9852,t0084,bus055,82.7459818297518,71.74462833690086
9853,t0084,bus064,0.0,0.0
9854,t0084,bus062,101.13397859782832,87.6878797771955
9855,t0084,bus024,0.0,0.0
9856,t0084,bus008,0.0,0.0
9857,t0084,bus117,127.32176100723775,122.73202359131108
9858,t0084,bus002,127.32176100723775,122.73202359131108
9859,t0084,bus115,140.03594330793683,134.9878807969377
9860,t0084,bus031,273.7747793880243,263.9056545930659
9861,t0084,bus029,152.81010264750938,147.30155296908478
9862,t0084,bus016,159.16720068148555,153.42948820738147
9863,t0084,bus019,286.4889616887233,276.1615117986926
9864,t0084,bus006,331.0485836636702,319.1148336203896
9865,t0084,bus013,216.4410049571315,208.6386672347052
9866,t0084,bus003,248.28644463137928,239.3361318507756
9867,t0084,bus027,394.73946301216574,380.5097628525304
9868,t0084,bus075,281.8710876440515,271.71010442175447
9869,t0084,bus070,395.8189533411152,381.550339353131
9870,t0084,bus001,324.69150628057395,312.986918288543
9871,t0084,bus074,407.8134868952257,393.1124899508295
9872,t0084,bus018,381.9653036725932,368.1960906803833
9873,t0084,bus032,375.60820563861705,362.0681554420866
9874,t0084,bus113,0.0,0.0
9875,t0084,bus011,445.6561623702089,429.59100000607407
9876,t0084,bus015,572.9779440283265,552.3230435038352
9877,t0084,bus012,299.2031646403023,288.41738891076926
9878,t0084,bus025,0.0,0.0
9879,t0084,bus010,0.0,0.0
9880,t0084,bus026,0.0,0.0
9881,t0084,bus072,0.0,0.0
9882,t0084,bus073,0.0,0.0
9883,t0084,bus076,89.31312681383905,77.4386495533906
9884,t0084,bus004,191.0126403557333,184.1269528234519
9885,t0084,bus036,43.22492369212937,37.47802632354147
9886,t0084,bus056,110.3279757730024,95.65950444920117
9887,t0084,bus046,36.775991118424685,31.886500784305937
9888,t0084,bus078,93.25340993592602,80.85505892923113
9889,t0084,bus060,102.44740711110008,88.82668360123678
9890,t0084,bus061,0.0,0.0
9891,t0084,bus054,148.41739540469888,128.68480905754836
9892,t0084,bus059,363.81963531534495,315.44860475606885
9893,t0084,bus080,170.74568013031907,148.0444740662502
9894,t0084,bus099,0.0,0.0
9895,t0084,bus069,0.0,0.0
9896,t0084,bus066,51.22370234668587,44.41334075247672
9897,t0084,bus065,0.0,0.0
9898,t0084,bus049,114.26826131281774,99.075915921325
9899,t0084,bus030,0.0,0.0
9900,t0084,bus071,0.0,0.0
9901,t0084,bus020,114.6075787065387,110.47616638568444
9902,t0084,bus028,108.25048067256252,104.34823114738774
9903,t0084,bus014,89.11924394989371,85.90664364339408
9904,t0084,bus021,89.11924394989371,85.90664364339408
9905,t0084,bus017,68.34370844922151,65.88003159358372
9906,t0084,bus007,120.9646836241415,116.60410825946448
9907,t0084,bus114,50.91672000892303,49.081257059993725
9908,t0084,bus023,44.55962197494686,42.95332182169704
9909,t0084,bus005,0.0,0.0
9910,t0084,bus009,0.0,0.0
9911,t0084,bus022,63.69087934849557,61.39492923214079
9912,t0085,bus043,23.15373950698044,20.497640261972386
9913,t0085,bus052,23.15373950698044,20.497640261972386
9914,t0085,bus040,25.45215958823353,22.53239529505098
9915,t0085,bus050,21.86742051393565,19.35888235318509
9916,t0085,bus051,21.86742051393565,19.35888235318509
9917,t0085,bus044,20.58110152089086,18.220124444397804
9918,t0085,bus058,15.435823180885906,13.665090713049835
9919,t0085,bus057,15.435823180885906,13.665090713049835
9920,t0085,bus037,0.0,0.0
9921,t0085,bus038,0.0,0.0
9922,t0085,bus063,0.0,0.0
9923,t0085,bus097,19.29478489567186,17.08136863180933
9924,t0085,bus042,47.593793271354095,42.13403424033443
9925,t0085,bus108,8.780826183724956,9.507245129905153
9926,t0085,bus033,31.41190606898904,27.808464820591464
9927,t0085,bus039,34.730608076557765,30.746459344859165
9928,t0085,bus067,36.016924701776766,31.88521515744764
9929,t0085,bus116,0.0,0.0
9930,t0085,bus118,42.44851966700072,37.579004701384086
9931,t0085,bus098,43.73483629221972,38.71776051397256
9932,t0085,bus047,43.73483629221972,38.71776051397256
9933,t0085,bus035,45.05974847782931,39.890684367207655
9934,t0085,bus041,47.593793271354095,42.13403424033443
9935,t0085,bus079,50.16643125744367,44.41155005790901
9936,t0085,bus034,80.56214463525785,71.32039552266086
9937,t0085,bus045,68.17489479224496,60.35415868473224
9938,t0085,bus064,0.0,0.0
9939,t0085,bus053,29.5853321043786,26.191427709710013
9940,t0085,bus068,0.0,0.0
9941,t0085,bus095,184.3973890362159,199.65219014711136
9942,t0085,bus087,0.0,0.0
9943,t0085,bus102,21.952065459312397,23.76811282476288
9944,t0085,bus109,35.123304734899826,38.02898051962061
9945,t0085,bus084,48.29454401048727,52.28984821447833
9946,t0085,bus093,52.68495710234974,57.04347077943092
9947,t0085,bus103,100.97952070183293,109.33334020346084
9948,t0085,bus107,121.2963947275432,131.3309857090561
9949,t0085,bus085,105.36993379369538,114.0869627684134
9950,t0085,bus083,87.80828142624549,95.07247250860313
9951,t0085,bus086,92.19869451810796,99.82609507355568
9952,t0085,bus101,96.58910760997044,104.57971763850828
9953,t0085,bus094,131.71241234487024,142.60869815812887
9954,t0085,bus110,171.22613017163258,185.39130124270204
9955,t0085,bus081,0.0,0.0
9956,t0085,bus091,0.0,0.0
9957,t0085,bus077,78.46544436877748,69.46421985883173
9958,t0085,bus106,188.7878021280784,204.40581271206395
9959,t0085,bus088,210.7398675873908,228.17392553682683
9960,t0085,bus082,237.08234613856567,256.6956609265423
9961,t0085,bus104,166.8357170797701,180.63767867774948
9962,t0085,bus105,136.10282543673273,147.36232072308144
9963,t0085,bus112,109.76034688555788,118.840585333366
9964,t0085,bus111,0.0,0.0
9965,t0085,bus090,342.45227993226104,370.7826236949557
9966,t0085,bus089,0.0,0.0
9967,t0085,bus092,285.37689014905294,308.9855091410206
9968,t0085,bus100,162.44530398790764,175.8840561127969
9969,t0085,bus096,166.8357170797701,180.63767867774948
9970,t0085,bus055,81.03808235486706,71.74173567640631
9971,t0085,bus048,25.72637749307002,22.77515607954696
9972,t0085,bus062,99.04654588966837,87.68434430322954
9973,t0085,bus024,0.0,0.0
9974,t0085,bus008,0.0,0.0
9975,t0085,bus117,127.2018255928322,125.98454740860808
9976,t0085,bus002,127.2018255928322,125.98454740860808
9977,t0085,bus115,139.9040313020123,138.5651973317037
9978,t0085,bus031,273.5168871678733,270.8994236352971
9979,t0085,bus029,152.6661575524887,151.2051943769064
9980,t0085,bus016,159.0172672842211,157.49552614978467
9981,t0085,bus019,286.21909287705336,283.48007355839275
9982,t0085,bus006,330.7367402776223,327.571702222665
9983,t0085,bus013,216.2371203939702,214.16780473715255
9984,t0085,bus003,248.0525620853591,245.6787834783292
9985,t0085,bus027,394.3676236604001,390.59365970501824
9986,t0085,bus075,281.60556880863726,278.9106993453321
9987,t0085,bus070,395.4460971237413,391.6618125443191
9988,t0085,bus001,324.385651177317,321.28139088377804
9989,t0085,bus074,407.4293319859312,403.5303719267649
9990,t0085,bus018,381.6054974099237,377.9536626598155
9991,t0085,bus032,375.2543876781913,371.6633308869372
9992,t0085,bus113,0.0,0.0
9993,t0085,bus011,445.2363601612745,440.9755997081775
9994,t0085,bus015,572.4382063855337,566.9601675507768
9995,t0085,bus012,298.9213192176604,296.0607439154797
9996,t0085,bus025,0.0,0.0
9997,t0085,bus010,0.0,0.0
9998,t0085,bus026,0.0,0.0
9999,t0085,bus076,87.46967968791681,77.43552731654155
10000,t0085,bus072,0.0,0.0
10001,t0085,bus073,0.0,0.0
10002,t0085,bus007,120.85073649252686,119.69423606972111
10003,t0085,bus004,190.83270897561,189.00650489096128
10004,t0085,bus056,108.05077647315608,95.65564756854174
10005,t0085,bus046,36.016924701776766,31.88521515744764
10006,t0085,bus078,91.3286342992254,80.8517989467046
10007,t0085,bus060,100.33286488271312,88.82310221201682
10008,t0085,bus061,0.0,0.0
10009,t0085,bus054,145.35402016797764,128.67962063477668
10010,t0085,bus049,111.90973345229044,99.0719212949036
10011,t0085,bus059,356.31029950993644,315.4358862329098
10012,t0085,bus080,167.2214430497391,148.03850508416056
10013,t0085,bus099,0.0,0.0
10014,t0085,bus069,0.0,0.0
10015,t0085,bus066,50.16643125744367,44.41155005790901
10016,t0085,bus036,42.33274956060946,37.47651525283593
10017,t0085,bus065,0.0,0.0
10018,t0085,bus020,114.49961988365214,113.40389748551245
10019,t0085,bus028,108.14851015191972,107.11356571263416
10020,t0085,bus014,89.03529480113798,88.18325732854451
10021,t0085,bus021,89.03529480113798,88.18325732854451
10022,t0085,bus022,63.6308833827778,63.021957482353216
10023,t0085,bus017,68.27932958004764,67.62591963137844
10024,t0085,bus023,44.51764740056899,44.09162866427226
10025,t0085,bus005,0.0,0.0
10026,t0085,bus009,0.0,0.0
10027,t0085,bus030,0.0,0.0
10028,t0085,bus071,0.0,0.0
10029,t0085,bus114,50.868757132301376,50.38196043715052
10030,t0086,bus051,21.626016717101468,19.062706980788708
10031,t0086,bus040,25.171182325354565,22.18766772009383
10032,t0086,bus050,21.626016717101468,19.062706980788708
10033,t0086,bus044,20.35389794893748,17.9413711546171
10034,t0086,bus063,0.0,0.0
10035,t0086,bus057,15.265420534595172,13.45602578580201
10036,t0086,bus058,15.265420534595172,13.45602578580201
10037,t0086,bus037,0.0,0.0
10038,t0086,bus038,0.0,0.0
10039,t0086,bus052,22.89813548526546,20.18404280696032
10040,t0086,bus097,19.08178152245984,16.820037392574143
10041,t0086,bus043,22.89813548526546,20.18404280696032
10042,t0086,bus067,35.61931848353265,31.39739694041911
10043,t0086,bus048,25.44237302159344,22.42671445930354
10044,t0086,bus053,29.25872698439905,25.790719873689717
10045,t0086,bus033,31.065136618700187,27.383017613787437
10046,t0086,bus039,34.347202057055014,30.276063178376152
10047,t0086,bus034,79.67278470441178,70.22925067669271
10048,t0086,bus116,0.0,0.0
10049,t0086,bus118,41.9799123243526,37.00407607127716
10050,t0086,bus098,43.25202875083024,38.12540983332011
10051,t0086,bus047,43.25202875083024,38.12540983332011
10052,t0086,bus035,44.56231466481926,39.28038889239371
10053,t0086,bus041,47.06838505532221,41.48941731183495
10054,t0086,bus079,49.61262259165019,43.73208896417816
10055,t0086,bus064,0.0,0.0
10056,t0086,bus042,47.06838505532221,41.48941731183495
10057,t0086,bus068,0.0,0.0
10058,t0086,bus095,184.3973890362159,204.783350520776
10059,t0086,bus087,0.0,0.0
10060,t0086,bus045,67.4222830042597,59.43078846645205
10061,t0086,bus108,8.780826183724956,9.751586048165754
10062,t0086,bus102,21.952065459312397,24.378965120414385
10063,t0086,bus109,35.123304734899826,39.006344192663015
10064,t0086,bus084,48.29454401048727,53.63372326491165
10065,t0086,bus093,52.68495710234974,58.509516288994526
10066,t0086,bus103,100.97952070183293,112.14326130855376
10067,t0086,bus107,121.2963947275432,134.70625722101943
10068,t0086,bus085,105.36993379369538,117.01905433263664
10069,t0086,bus083,87.80828142624549,97.51588223630512
10070,t0086,bus086,92.19869451810796,102.391675260388
10071,t0086,bus101,96.58910760997044,107.26746828447088
10072,t0086,bus094,131.71241234487024,146.2738124771339
10073,t0086,bus110,171.22613017163258,190.1559496938798
10074,t0086,bus091,0.0,0.0
10075,t0086,bus096,166.8357170797701,185.2801566697969
10076,t0086,bus106,188.7878021280784,209.6591435448589
10077,t0086,bus088,210.7398675873908,234.03810866527328
10078,t0086,bus082,237.08234613856567,263.29286680977054
10079,t0086,bus104,166.8357170797701,185.2801566697969
10080,t0086,bus105,136.10282543673273,151.14960550121677
10081,t0086,bus112,109.76034688555788,121.89484735671952
10082,t0086,bus111,0.0,0.0
10083,t0086,bus090,342.45227993226104,380.31192114240713
10084,t0086,bus089,0.0,0.0
10085,t0086,bus092,285.37689014905294,316.92659007468217
10086,t0086,bus100,162.44530398790764,180.40436364571408
10087,t0086,bus081,0.0,0.0
10088,t0086,bus077,77.59923080788525,68.40147301169627
10089,t0086,bus003,247.15601232561423,246.7279538882811
10090,t0086,bus076,86.50406452671953,76.25082585902618
10091,t0086,bus024,0.0,0.0
10092,t0086,bus008,0.0,0.0
10093,t0086,bus117,126.74207317094384,126.52256399018216
10094,t0086,bus115,139.3983686126344,139.15693953602144
10095,t0086,bus031,272.52830032396014,272.0562987033318
10096,t0086,bus029,152.11436802157567,151.85091564565107
10097,t0086,bus016,158.4425225947069,158.16811025898892
10098,t0086,bus019,285.1845957656507,284.6906742491711
10099,t0086,bus006,329.5413406311044,328.97059606381714
10100,t0086,bus013,215.45556290185115,215.0824076194743
10101,t0086,bus055,80.14346834421323,70.64414466403949
10102,t0086,bus027,392.94223947863054,392.2616886014307
10103,t0086,bus072,0.0,0.0
10104,t0086,bus075,280.587746606215,280.1017865390617
10105,t0086,bus001,323.21320661483094,322.6534219717339
10106,t0086,bus074,405.9567381669675,405.25364700875735
10107,t0086,bus018,380.22624006968925,379.5677124918011
10108,t0086,bus032,373.898085496558,373.2505178784632
10109,t0086,bus113,0.0,0.0
10110,t0086,bus011,443.62711836035766,442.85878450816006
10111,t0086,bus015,570.3692120881592,569.3813690195967
10112,t0086,bus012,297.84091176419906,297.32507031626494
10113,t0086,bus025,0.0,0.0
10114,t0086,bus010,0.0,0.0
10115,t0086,bus026,0.0,0.0
10116,t0086,bus070,394.0168149571401,393.3344029838019
10117,t0086,bus073,0.0,0.0
10118,t0086,bus002,126.74207317094384,126.52256399018216
10119,t0086,bus007,120.41393915467036,120.2053898980989
10120,t0086,bus062,97.95312875682274,86.34284416631337
10121,t0086,bus036,41.865420253622894,36.903154629085805
10122,t0086,bus056,106.85795779228432,94.19219288538598
10123,t0086,bus046,35.61931848353265,31.39739694041911
10124,t0086,bus078,90.32041848952514,79.61483127341236
10125,t0086,bus060,99.22524752498671,87.46417999248497
10126,t0086,bus061,0.0,0.0
10127,t0086,bus054,143.74939504398094,126.71092565197672
10128,t0086,bus004,190.14297201847,189.8136565277957
10129,t0086,bus059,352.37683789757995,310.6099701821909
10130,t0086,bus080,165.37541410276876,145.77363469689405
10131,t0086,bus099,0.0,0.0
10132,t0086,bus069,0.0,0.0
10133,t0086,bus066,49.61262259165019,43.73208896417816
10134,t0086,bus049,110.67431409677629,97.5562003639008
10135,t0086,bus071,0.0,0.0
10136,t0086,bus065,0.0,0.0
10137,t0086,bus028,107.75762315612202,107.570993831005
10138,t0086,bus014,88.71348973090731,88.55984362929215
10139,t0086,bus021,88.71348973090731,88.55984362929215
10140,t0086,bus017,68.03254391488097,67.9147158913505
10141,t0086,bus020,114.08577772925324,113.88818844434287
10142,t0086,bus114,50.68489943858487,50.59711642798392
10143,t0086,bus023,44.356744865453656,44.27992181464607
10144,t0086,bus005,0.0,0.0
10145,t0086,bus009,0.0,0.0
10146,t0086,bus030,0.0,0.0
10147,t0086,bus022,63.40089884752614,63.29109253761354
10148,t0087,bus040,24.762488124803426,22.480226952403
10149,t0087,bus050,21.274883921706373,19.31406151657813
10150,t0087,bus051,21.274883921706373,19.31406151657813
10151,t0087,bus044,20.02342002609627,18.17794012787674
10152,t0087,bus097,18.77195843415152,17.041820830520916
10153,t0087,bus037,0.0,0.0
10154,t0087,bus058,15.017562139990522,13.633452481725596
10155,t0087,bus038,0.0,0.0
10156,t0087,bus063,0.0,0.0
10157,t0087,bus064,0.0,0.0
10158,t0087,bus052,22.526347817316477,20.45018290527953
10159,t0087,bus057,15.017562139990522,13.633452481725596
10160,t0087,bus043,22.526347817316477,20.45018290527953
10161,t0087,bus034,78.37917025954505,71.15527029816984
10162,t0087,bus068,0.0,0.0
10163,t0087,bus053,28.783664991701635,26.13078775744093
10164,t0087,bus033,30.56074469100742,27.74408100776205
10165,t0087,bus039,33.78952057414204,30.675273312246507
10166,t0087,bus067,35.04098216608679,31.811392609602333
10167,t0087,bus116,0.0,0.0
10168,t0087,bus118,41.2983016441373,37.4919995531093
10169,t0087,bus098,42.54976323608205,38.62811885046513
10170,t0087,bus047,42.54976323608205,38.62811885046513
10171,t0087,bus035,43.83877457316844,39.79832708058628
10172,t0087,bus041,46.30415492291236,42.03648301656931
10173,t0087,bus079,48.80708271413256,44.3087257939721
10174,t0087,bus042,46.30415492291236,42.03648301656931
10175,t0087,bus081,0.0,0.0
10176,t0087,bus048,25.029275608536675,22.72242568268232
10177,t0087,bus100,163.0571927099797,182.9098947126575
10178,t0087,bus045,66.32757494900864,60.21442314444605
10179,t0087,bus108,8.813901245794442,9.887020143560663
10180,t0087,bus102,22.034753114486104,24.717550358901654
10181,t0087,bus109,35.25560498317777,39.548080574242654
10182,t0087,bus084,48.47645685186943,54.37861078958365
10183,t0087,bus093,52.883407474766656,59.32212086136398
10184,t0087,bus103,101.3598839894186,113.70075370773284
10185,t0087,bus107,121.7532863343779,136.5771139207041
10186,t0087,bus085,105.7668346123158,118.64426377951315
10187,t0087,bus083,88.13903212072692,98.87022349239184
10188,t0087,bus086,92.54598274362414,103.81373356417215
10189,t0087,bus101,96.95293336652136,108.7572436359525
10190,t0087,bus094,132.20853834969913,148.30532421019515
10191,t0087,bus110,171.8710939557741,192.7969148562181
10192,t0087,bus091,0.0,0.0
10193,t0087,bus096,167.4641433328769,187.8534047844378
10194,t0087,bus095,185.09196548724827,207.62746712834436
10195,t0087,bus106,189.4989161101455,212.57097720012467
10196,t0087,bus088,211.5336692246316,237.28852755902636
10197,t0087,bus082,237.97537296201492,266.94958798970833
10198,t0087,bus104,167.4641433328769,187.8534047844378
10199,t0087,bus105,136.61548897259635,153.2488342819755
10200,t0087,bus112,110.17378523521305,123.58777385129348
10201,t0087,bus111,0.0,0.0
10202,t0087,bus090,343.74220757433073,385.5938517692215
10203,t0087,bus089,0.0,0.0
10204,t0087,bus092,286.4518298138844,321.32819877929194
10205,t0087,bus087,0.0,0.0
10206,t0087,bus077,76.33928381022409,69.30339216271165
10207,t0087,bus003,247.6627578419917,246.14509610962844
10208,t0087,bus076,85.09953338316014,77.25624397496696
10209,t0087,bus072,0.0,0.0
10210,t0087,bus024,0.0,0.0
10211,t0087,bus008,0.0,0.0
10212,t0087,bus117,127.00193323548942,126.22367341278878
10213,t0087,bus002,127.00193323548942,126.22367341278878
10214,t0087,bus115,139.6841779588045,138.82820214172202
10215,t0087,bus031,273.08706680095446,271.41360650963543
10216,t0087,bus029,152.42624906078737,151.49219063705448
10217,t0087,bus016,158.76737828878012,157.79446182577985
10218,t0087,bus019,285.76931152426954,284.0181352385686
10219,t0087,bus006,330.2170013008753,328.19345238049294
10220,t0087,bus013,215.89731278870104,214.5743076966374
10221,t0087,bus073,0.0,0.0
10222,t0087,bus027,393.74789140745673,391.33502920647504
10223,t0087,bus070,394.8246700947842,392.405209462039
10224,t0087,bus001,323.8758926718882,321.8912016645438
10225,t0087,bus074,406.78907380377296,404.2962960610275
10226,t0087,bus018,381.0058203054739,378.6710407111426
10227,t0087,bus032,374.6646910774811,372.3687695224172
10228,t0087,bus113,0.0,0.0
10229,t0087,bus011,444.5366898130497,441.8125970643485
10230,t0087,bus015,571.5386436475446,568.0362909499135
10231,t0087,bus012,298.4515768465902,296.6226844402781
10232,t0087,bus025,0.0,0.0
10233,t0087,bus010,0.0,0.0
10234,t0087,bus026,0.0,0.0
10235,t0087,bus075,281.1630374162797,279.4400880872815
10236,t0087,bus004,190.53282334207083,189.36525023877093
10237,t0087,bus020,114.31968851217434,113.61914468385557
10238,t0087,bus007,120.66082460650227,119.92142269683964
10239,t0087,bus062,96.36270383632036,87.48133229058838
10240,t0087,bus036,41.18566853436983,37.389747394232295
10241,t0087,bus056,105.12294880192572,95.43417992015256
10242,t0087,bus046,35.04098216608679,31.811392609602333
10243,t0087,bus078,88.8539227663251,80.66460604972558
10244,t0087,bus060,97.61416773193046,88.61745367928977
10245,t0087,bus061,0.0,0.0
10246,t0087,bus054,141.41539486362262,128.3816939184563
10247,t0087,bus049,108.87734048875603,98.84254408625677
10248,t0087,bus059,346.655439188699,314.7055702953014
10249,t0087,bus080,162.69028108899434,147.69575752638
10250,t0087,bus099,0.0,0.0
10251,t0087,bus069,0.0,0.0
10252,t0087,bus055,78.84221160144429,71.57563494011443
10253,t0087,bus017,68.17203146475778,67.75427756314963
10254,t0087,bus065,0.0,0.0
10255,t0087,bus071,0.0,0.0
10256,t0087,bus030,0.0,0.0
10257,t0087,bus009,0.0,0.0
10258,t0087,bus005,0.0,0.0
10259,t0087,bus023,44.44768977660579,44.175317141924296
10260,t0087,bus114,50.78881900459854,50.47758833064965
10261,t0087,bus022,63.53089010658142,63.14157682598212
10262,t0087,bus066,48.80708271413256,44.3087257939721
10263,t0087,bus021,88.89537955321158,88.35063428384859
10264,t0087,bus014,88.89537955321158,88.35063428384859
10265,t0087,bus028,107.97855928418156,107.31687349513018
10266,t0088,bus040,24.30270714918328,23.435702904919395
10267,t0088,bus108,8.641910923033024,9.662199351986136
10268,t0088,bus043,22.108086690873765,21.31937599803288
10269,t0088,bus050,20.879859526886797,20.13496609924028
10270,t0088,bus052,22.108086690873765,21.31937599803288
10271,t0088,bus051,20.879859526886797,20.13496609924028
10272,t0088,bus038,0.0,0.0
10273,t0088,bus097,18.42340745980457,17.766148481889008
10274,t0088,bus057,14.738721446060222,14.212914425043357
10275,t0088,bus058,14.738721446060222,14.212914425043357
10276,t0088,bus037,0.0,0.0
10277,t0088,bus044,19.651632362899825,18.95055620044768
10278,t0088,bus042,45.44439602395107,43.82315753439052
10279,t0088,bus116,0.0,0.0
10280,t0088,bus053,28.249220249916903,27.24142331176196
10281,t0088,bus033,29.993303772352924,28.9232862837457
10282,t0088,bus039,33.16212890586479,31.979062906932363
10283,t0088,bus067,34.39035380896004,33.16347062549104
10284,t0088,bus063,0.0,0.0
10285,t0088,bus118,40.5314896288949,39.08552011945404
10286,t0088,bus098,41.75971453199016,40.26992783801272
10287,t0088,bus047,41.75971453199016,40.26992783801272
10288,t0088,bus035,43.02479197006106,41.489873369527
10289,t0088,bus041,45.44439602395107,43.82315753439052
10290,t0088,bus079,47.90085035192501,46.191977331975714
10291,t0088,bus034,76.92385400906963,74.17957916340742
10292,t0088,bus045,65.09602838685089,62.7737137348382
10293,t0088,bus048,24.56454101884771,23.68819579561809
10294,t0088,bus064,0.0,0.0
10295,t0088,bus090,337.03458383556455,376.82583939316834
10296,t0088,bus081,0.0,0.0
10297,t0088,bus077,74.92184343785495,72.24899074494508
10298,t0088,bus102,21.60477730758256,24.155498379965344
10299,t0088,bus109,34.567643692132094,38.64879740794455
10300,t0088,bus084,47.53051007668163,53.14209643592376
10301,t0088,bus093,51.85146553819814,57.97319611191683
10302,t0088,bus103,99.38199489397198,111.11531410307693
10303,t0088,bus107,119.37744997883615,133.47148913014323
10304,t0088,bus085,103.70295035548848,115.94641377906996
10305,t0088,bus083,86.41912850942245,96.6220150750977
10306,t0088,bus086,90.74008397093895,101.45311475109077
10307,t0088,bus101,95.06103943245547,106.28421442708384
10308,t0088,bus094,129.62868312458755,144.9330118350284
10309,t0088,bus068,0.0,0.0
10310,t0088,bus110,168.51728227823617,188.412908918966
10311,t0088,bus096,164.19632681671965,183.58180924297287
10312,t0088,bus106,185.80112340339443,207.7373291781746
10313,t0088,bus088,207.40590071097697,231.89282755813997
10314,t0088,bus082,233.33163348007605,260.87942561409835
10315,t0088,bus104,164.19632681671965,183.58180924297287
10316,t0088,bus105,133.94963858610407,149.76411151102144
10317,t0088,bus112,108.023905817005,120.77751345506304
10318,t0088,bus111,0.0,0.0
10319,t0088,bus089,0.0,0.0
10320,t0088,bus092,280.8621435567577,314.0215220500221
10321,t0088,bus100,159.87537135520316,178.75070956697988
10322,t0088,bus087,0.0,0.0
10323,t0088,bus091,0.0,0.0
10324,t0088,bus095,181.4801679418779,202.90622950218156
10325,t0088,bus055,77.37829776582889,74.61781054253028
10326,t0088,bus062,94.57347580075476,91.19954694539275
10327,t0088,bus008,0.0,0.0
10328,t0088,bus117,130.02030783136476,124.2332476112833
10329,t0088,bus002,130.02030783136476,124.2332476112833
10330,t0088,bus115,143.0039634412413,136.63901505780763
10331,t0088,bus031,279.57735434142614,267.1336752521309
10332,t0088,bus029,156.0488672854766,149.103304647463
10333,t0088,bus016,162.54070211993792,155.30619508737195
10334,t0088,bus019,292.5610099513027,279.53944269865525
10335,t0088,bus006,338.0650598497524,323.01815762126824
10336,t0088,bus013,221.0284076282642,211.1906774565093
10337,t0088,bus003,253.54880191683736,242.26362493259796
10338,t0088,bus075,287.84526144087664,275.03358694319786
10339,t0088,bus024,0.0,0.0
10340,t0088,bus070,404.2082182320337,386.2173571167493
10341,t0088,bus074,416.4569723543587,397.9209327288157
10342,t0088,bus018,390.06094458266347,372.69976298379015
10343,t0088,bus032,383.5691097482021,366.4968725438813
10344,t0088,bus113,0.0,0.0
10345,t0088,bus011,455.1017120712406,434.8456377860272
10346,t0088,bus015,585.1220409911746,559.0789055472508
10347,t0088,bus012,305.5446866497484,291.9452302951198
10348,t0088,bus025,0.0,0.0
10349,t0088,bus010,0.0,0.0
10350,t0088,bus026,0.0,0.0
10351,t0088,bus076,83.51943584665545,80.5398622167272
10352,t0088,bus001,331.57324610386024,316.8152873312996
10353,t0088,bus072,0.0,0.0
10354,t0088,bus027,403.1058484268987,385.16405257344553
10355,t0088,bus004,195.0610964085111,186.3791425634606
10356,t0088,bus073,0.0,0.0
10357,t0088,bus056,103.17106368777183,99.49041405670704
10358,t0088,bus046,34.39035380896004,33.16347062549104
10359,t0088,bus078,87.20411507772465,84.09308973287108
10360,t0088,bus060,95.80170296474174,92.38395684418536
10361,t0088,bus061,0.0,0.0
10362,t0088,bus054,138.78964466071886,133.8382945809907
10363,t0088,bus049,106.85574517973276,103.04364375308484
10364,t0088,bus059,340.2188656412064,328.08148527946827
10365,t0088,bus080,159.66950644849737,153.97326286046487
10366,t0088,bus099,0.0,0.0
10367,t0088,bus069,0.0,0.0
10368,t0088,bus066,47.90085035192501,46.191977331975714
10369,t0088,bus065,0.0,0.0
10370,t0088,bus036,40.42094785020996,38.97892194222469
10371,t0088,bus007,123.5284940854726,118.03037732131462
10372,t0088,bus071,0.0,0.0
10373,t0088,bus020,117.03665222148824,111.82748016475897
10374,t0088,bus028,110.54481738702688,105.62458972485
10375,t0088,bus014,91.00809979689944,86.95742984522599
